"Time","Coral","Macro","Turf"
0,0.2337518486402337,0.6117973929536483,0.08356999803165703
1,0.2732598726727918,0.4040190520901715,0.3578773194804895
2,0.2353775035251911,0.3653350561696502,0.4368469469838742
3,0.17085153941267897,0.3241352973849181,0.49108436548851087
4,0.25029305345333114,0.13353661240887998,0.650469296818403
5,0.14039599533227154,0.19658837943848773,0.5188148218042491
6,0.1698638854576735,0.1905250118256002,0.5425090062521932
7,0.22243070106608112,0.15334978851368428,0.610845136366351
8,0.3864386594407476,0.14119570313168553,0.5537387454050167
9,0.3570475610831877,0.08586200766708356,0.47895762557439603
10,0.3579508457541076,0.18519531808059114,0.4877027235251377
11,0.39007618791556503,0.2370466851049468,0.4595345819255575
12,0.38190515293871247,0.1449728957011266,0.44788158090723906
13,0.3190818703793058,0.04070386341516269,0.5625104141408201
14,0.4015336775463994,0.10343254791230434,0.5240539946767133
15,0.403528887000702,0.05558878561320579,0.5172392569631735
16,0.49242933472549,0.05349217032308483,0.5944218478250256
17,0.5004101318661323,0.027153800276122367,0.539973836223018
18,0.5875956967133719,0.04385729959165151,0.3820478165761476
19,0.5056303729414476,0.06917919201726842,0.4282041637037545
20,0.5017293437160177,0.10495503553782419,0.40925594301481766
21,0.5306695388728001,0.12189497155603132,0.44692517269334003
22,0.5479228867711121,-0.021426480698517825,0.39713886771556856
23,0.5638222457457293,0.032012592144472364,0.3975919950002896
24,0.5256455566926594,0.07197550539398179,0.4292320413967835
25,0.45464729122698155,0.056416366018807014,0.4795773759993689
26,0.5550364538284421,-0.05325262214599659,0.4159535236182345
27,0.5508150816959555,0.02965477548273264,0.39308523395017153
28,0.5403608428795305,0.09297097055622758,0.4576411039384199
29,0.5231320722795108,-0.08108518318765325,0.4289109439717271
30,0.4927923284182882,-0.015643583217301884,0.41620067009060296
31,0.5517771988250932,-0.036694755618923866,0.485144592632037
32,0.5957050955592617,-0.034618425708815646,0.45762593582840033
33,0.589579363889044,-0.032785429243641834,0.4725784004400026
34,0.5503401811611371,-0.0010744939470364256,0.4822707069813592
35,0.49751037941184717,0.061969400887864685,0.3581744992008388
36,0.641975317101746,-0.01542887898415091,0.4489888707519783
37,0.5346971447134639,0.06391627386020719,0.3705964005634557
38,0.4477770563664178,0.011935286549384142,0.3965055371085929
39,0.5362589898995198,-0.010455801743538143,0.42574185189204933
40,0.5356012386240203,-0.04669741435350313,0.3720595863905894
