"Time","Coral","Macro"
0,0.3871322853512009,0.10521815009061784,0.5076495645581812
1,0.41997678227924923,0.06340142962033703,0.5166217170584456
2,0.4526022443781948,0.021289438615239867,0.5261083545908574
3,0.48793319027655485,0.0015657099001450063,0.5105011350901426
4,0.5160208749066371,0.0005108129859025723,0.483468268343208
5,0.533807433194569,0.0003217337054935303,0.4658707988937031
6,0.5446278715406774,0.0002220411368291936,0.4551500596176714
7,0.5510125480320212,0.0002202470825433883,0.4487671816460628
8,0.5547378662877627,0.0001842827387426885,0.44507783040035426
9,0.5568911114837028,0.00020240177829974627,0.44290646767121555
10,0.5581620976267191,0.00008121120574611347,0.44175667307897054
11,0.5589252668699543,0.00004427704767145339,0.4410304383986224
12,0.5593818966864682,8.558579628717678e-7,0.4406172300928944
13,0.5596463513251018,8.393616393877844e-7,0.4403527921327184
14,0.5597976968025129,2.623832181421435e-7,0.4402020237575222
15,0.559884376755681,4.722403655619368e-8,0.4401155589523365
16,0.5599339013425909,2.0631548503555787e-8,0.4400660610412568
17,0.5599622225384957,3.6132668660085092e-9,0.4400377568636337
18,0.5599783811399915,1.033202003809929e-9,0.44002160084474484
19,0.5599876202381184,7.376686283346131e-10,0.4400123620400772
20,0.5599929114031396,4.246223025855977e-10,0.44000707118749455
21,0.5599959085609214,5.19202956719232e-10,0.4400040739351321
22,0.559997639561233,6.77306297971857e-10,0.4400023427767171
23,0.5599986330344584,8.752488126754816e-10,0.4400013491061572
24,0.5599992019083393,9.6576494450635e-10,0.4400007801411521
25,0.5599995338240334,1.0477578348004742e-9,0.4400004481434651
26,0.5599997271185625,1.2396437558875368e-9,0.44000025465705017
27,0.5599998397345963,1.5872392794971965e-9,0.44000014169342083
28,0.5599999054706838,1.770934525026727e-9,0.44000007577363814
29,0.5599999438179599,2.0502142121254886e-9,0.4400000371470823
30,0.5599999659663691,2.7674786786003065e-9,0.44000001428140856
31,0.5599999786831398,3.1281060326733263e-9,0.4400000012040106
32,0.5599999859765139,3.4940312029974454e-9,0.43999999354470365
33,0.5599999902335917,3.3228082187346605e-9,0.43999998945884883
34,0.5599999927472962,3.3768149044274395e-9,0.43999998689113773
35,0.5599999939617466,4.114038928637923e-9,0.43999998493946324
36,0.5599999943538893,4.5900760678469126e-9,0.4399999840712834
37,0.5599999947706248,4.269325430905265e-9,0.4399999839752986
38,0.5599999949558638,4.471153737955892e-9,0.4399999835882312
39,0.5599999947513913,5.037983979516906e-9,0.4399999832258735
40,0.5599999950349182,2.876784391072318e-9,0.4400000020882975
