"Time","Coral","Macro"
0,0.39139530423384916,0.22067432028547176,0.3879303754806791
4,0.49859946369073216,0.004169639199315811,0.49723081146265885
8,0.5509966455250205,0.001121006899829437,0.44788220882175117
12,0.55898631385404,4.3593767803675754e-7,0.44101311571675844
16,0.5598918839441644,1.046902508586366e-9,0.44010798126786393
20,0.559988446215229,1.7160077489015785e-10,0.44001141986144726
24,0.5599987171659087,1.632423352475792e-10,0.440001148919127
28,0.5599998491473952,2.4268340569157914e-10,0.4400000168552572
32,0.5599999812040012,4.3735941114898363e-10,0.43999988460391426
36,0.5599999966431085,7.773711570350916e-10,0.4399998688247951
40,0.5599999987887221,1.0873236512203222e-9,0.4400000001239542
