"Time","Coral","Macro"
0,0.10047435037879826,0.13901151200331696,0.7605141376178848
4,0.3234726044840987,0.006340223103265098,0.6701873301152629
8,0.5192668905310672,1.5329085335110377e-6,0.48073158936770055
12,0.5553618484625862,1.7469563875421542e-7,0.4446380129610266
16,0.5595024879888225,6.6525844746443806e-9,0.4404975444029908
20,0.5599469682088964,4.934879866142453e-11,0.4400530710909054
24,0.5599943035401823,1.0057310616031256e-10,0.4400057357095324
28,0.5599993558112508,1.7977119506208734e-10,0.4400006833592658
32,0.559999924917634,2.228937891139779e-10,0.4400001142097778
36,0.5599999908923751,3.089635806729926e-10,0.44000004814896715
40,0.5599999985164872,5.087296164799866e-10,0.44000000097478315
