"Time","Coral","Macro"
0.,0.5838738885033934,0.1407190149622409,0.2754070965343657
0.5,0.5418690014793133,0.12942467480676947,0.3287063590825135
1.,0.5137099738563439,0.12524333340758434,0.36104667288906755
1.5,0.49503767492714496,0.11254404847729393,0.39241825447771206
2.,0.48004720466403644,0.13132564427643204,0.3886270463891862
2.5,0.46376099100971124,0.15466756008065363,0.3815713375931589
3.,0.4480650200161615,0.16041487205521787,0.39152003319387446
3.5,0.4355963004178084,0.15789328780403586,0.40651034852279183
4.,0.4258496006236993,0.15987708987404914,0.4142732290415417
4.5,0.41560169133915253,0.18187221278650056,0.40252597293850756
5.,0.40192368056017014,0.21481210358079608,0.38326407805763407
5.5,0.38667034786138194,0.2275219244139778,0.3858076362823527
6.,0.37252747778085815,0.23641256424017226,0.39105987245625307
6.5,0.3573734094698439,0.2691793725585892,0.3734470831079072
7.,0.3405164201382935,0.2904650671437254,0.36901840618894644
7.5,0.32403913173330645,0.3043522425131136,0.37160853474478056
8.,0.31046543126159926,0.29400304237468133,0.39553148472801547
8.5,0.29630741263225024,0.34197845609094446,0.36171396229149766
9.,0.2782111517561742,0.3828827833523322,0.33890591894044697
9.5,0.259579931667566,0.3989654165898121,0.3414545613251261
10.,0.24198904322883075,0.41872517171713436,0.3392856838252148
10.5,0.22426028815848512,0.45215548833657465,0.3235840924103226
11.,0.20721282030317004,0.4619673275240456,0.3308197723605954
11.5,0.1900681458413853,0.508603880912051,0.3013278121308955
12.,0.1739823696666625,0.5016883319257628,0.32432925557075487
12.5,0.1596069946500563,0.5267545794690992,0.31363830514693447
13.,0.14623089713469964,0.5323341400836991,0.3214348838396836
13.5,0.1336905151717493,0.5572205018955324,0.3090888581791814
14.,0.12529932881914743,0.468437271394779,0.40626354414898025
14.5,0.11992621349250095,0.485862503304092,0.39421115809755997
15.,0.11250920227181802,0.5520218834715516,0.3354686908901796
15.5,0.10294600472437096,0.5924716055374067,0.30458222382493005
16.,0.09380119311156847,0.5860932176817095,0.32010552767146766
16.5,0.08463934139932873,0.6423134117982359,0.2730470458515059
17.,0.07566839872134443,0.638410476464509,0.2859210573284371
17.5,0.06700372778567439,0.6909232095528941,0.24207286767798433
18.,0.05795520072672754,0.7398337025131322,0.2022109097012532
18.5,0.05207213435111889,0.582023156567405,0.3659050376069041
19.,0.04777150033131312,0.6571850902768984,0.2950431590652632
19.5,0.04246536076843584,0.7056520461995788,0.2518823989792948
20.,0.037044162323469666,0.7359457000395061,0.22700998318583449
20.5,0.03540913662055568,0.4221380770622866,0.5424536026306921
21.,0.036450828615196246,0.42515164875079325,0.5383974148018932
21.5,0.037057132315391074,0.46548326360084447,0.4974594189763374
22.,0.037815388457979424,0.41363364810280584,0.5485509839943526
22.5,0.039060707129421945,0.416701550695366,0.5442376337858911
23.,0.04137587352253813,0.3251861528568123,0.6334380944402742
23.5,0.046273622285997705,0.216071035595299,0.7376555162477901
24.,0.053028135136438316,0.21632957116570917,0.730642180514315
24.5,0.06255881455734252,0.1092896797080289,0.8281516956426893
25.,0.07503567083283658,0.1227272654169842,0.8022369145371107
25.5,0.08840137889913552,0.1514424904599507,0.7601559517334032
26.,0.10546994192710459,0.06259645498688605,0.8319337469047502
26.5,0.1280370508490414,0.04037658416238754,0.8315862792231674
27.,0.15430694594550673,0.04282489551595803,0.8028680045456232
27.5,0.18277696818152248,0.053678260740969826,0.76354459675051
28.,0.21227722664105583,0.061349289690558105,0.7263733112077781
28.5,0.24388724307048423,0.039266991923312955,0.716845659449306
29.,0.2776975272511237,0.03279636949653192,0.6895059507273983
29.5,0.31180691176561887,0.02810789829134057,0.6600850317582345
30.,0.3448421715457136,0.026543870447845338,0.6286137938036267
30.5,0.3769971153389084,0.012710968883251496,0.6102917903786849
31.,0.40775580281129,0.006979781710892238,0.5852642674299813
31.5,0.4355680210814779,0.004271659355455055,0.5601601682504576
32.,0.45990268315670063,0.001908567537658823,0.5381886048968091
32.5,0.48056920343751464,0.0009857900988398606,0.5184448649318939
33.,0.49763041553724624,0.000572132888993605,0.5017973160645067
33.5,0.5113933600550886,0.0006387115043945895,0.487967798674934
34.,0.522409262882255,0.00005910175213122112,0.4775315149636778
34.5,0.5311077414733458,0.000016183194617111056,0.46887595697972134
35.,0.5378810970276237,0.000014599584691360165,0.4621041891455113
35.5,0.543117446947894,6.893973143317058e-6,0.456875548302503
36.,0.5471446365183467,2.8099369310871324e-6,0.4528524454877355
36.5,0.5502287608298778,1.8177269281314888e-6,0.4497693155144385
37.,0.5525830377173123,1.0722525912961631e-6,0.44741578576093566
37.5,0.5543759347425272,6.323597124620714e-7,0.4456233298906456
38.,0.5557387771374788,6.450975060877218e-7,0.44426047575117666
38.5,0.5567732772549413,4.551348162282638e-7,0.4432261663389025
39.,0.557557824913261,1.3842059992912854e-7,0.4424419359616596
39.5,0.5581522722568624,6.737691439750546e-8,0.44184755966870304
40.,0.5586023598924561,6.402160077244245e-8,0.44139757608594316
