"Time","Coral","Macro"
0.,0.1844814869380651,0.12186648217006445,0.6936520308918704
0.5,0.2051728281805915,0.15589671558777723,0.6389304485219556
1.,0.22268626734765534,0.1749552425421309,0.6023585133251496
1.5,0.23600773199521627,0.2147517730661602,0.5492404867104359
2.,0.24410703295790462,0.2435970136620138,0.512295974625465
2.5,0.24695496836352077,0.28539577408162287,0.4676492637457738
3.,0.24491988282487015,0.31509351884444287,0.4399866383139866
3.5,0.24016929508069798,0.33297615525460356,0.42685462054175755
4.,0.23478727639014346,0.33600758618691134,0.4292052426632295
4.5,0.22794376766250776,0.368522946388108,0.40353333037417044
5.,0.2172248291761695,0.41946312540203773,0.3633120601311523
5.5,0.20197825229167155,0.48155567103596236,0.31646607788026954
6.,0.18493629219146607,0.5055618570158031,0.30950193724866737
6.5,0.17129637014615393,0.47046926310869014,0.35823458448005313
7.,0.15967670889786456,0.5018413840845033,0.33848196428575594
7.5,0.14989548165596356,0.4674247533144967,0.3826799705741407
8.,0.1422583490696327,0.47544938585594576,0.38229236460909577
8.5,0.1332117310490446,0.5302483552742149,0.33653991549339807
9.,0.12250931828167504,0.5595732975804095,0.31791744358659474
9.5,0.11081259420299838,0.6103852959519094,0.27880212483105
10.,0.09806877614123975,0.6611021955939544,0.24082904525959864
10.5,0.0849710823117712,0.710863430436709,0.20416550656267227
11.,0.072430667921009,0.7442696767232726,0.18329970941370802
11.5,0.061192030187389716,0.7654026655204119,0.17340538308337752
12.,0.05126550016928945,0.7935561130750467,0.1551784460293826
12.5,0.042438584586932976,0.8256483328426246,0.13191312991346327
13.,0.03476818621417859,0.8467750795783118,0.11845680379189107
13.5,0.02877748808678088,0.8046525616381235,0.1665701680462299
14.,0.024060847931349664,0.8162031990257645,0.15973603750810447
14.5,0.019980249578366003,0.8369732334589185,0.1430465783865236
15.,0.01661890069235782,0.8191410815275624,0.16424016853168052
15.5,0.013772598405797459,0.8530665857138805,0.1331608440806553
16.,0.011251289212179104,0.8765761860082131,0.1121725756891375
16.5,0.009216076994526494,0.8504189469009893,0.14036514394726174
17.,0.00765991243170148,0.8265624927239564,0.16577775549737533
17.5,0.006446266456771877,0.80730526858425,0.18624861332199316
18.,0.005408558541958814,0.8369707607624223,0.15762071435486594
18.5,0.004476757141043845,0.8587348038125455,0.1367884901828458
19.,0.0036953291401834237,0.850152611367608,0.14615218138022215
19.5,0.0030433155795616352,0.8669472880411953,0.13000945816975412
20.,0.002503463126587925,0.8569184064623633,0.1405782551623489
20.5,0.0020988390661388647,0.8018275312566566,0.196073864311986
21.,0.001803939251655067,0.7655912934186009,0.23260495406628268
21.5,0.0016031991752944246,0.6839642411597486,0.31443285895729955
22.,0.001522927469540725,0.5307766801039985,0.4677008844194084
22.5,0.0015887321604066997,0.34868933298536814,0.649722522748636
23.,0.001777837016180333,0.263213131793017,0.7350093388389429
23.5,0.0020109743991087925,0.30363523891776545,0.6943538062049984
24.,0.0022195072062549284,0.35204136492875565,0.6457391311688258
24.5,0.0024016404530870722,0.3748277219611405,0.622770689195445
25.,0.0026159305403753927,0.33000393976354403,0.6673803312365133
25.5,0.0028917404500445063,0.3189661296678317,0.6781422527289779
26.,0.003205059017367911,0.3195889064849942,0.6772061319877943
26.5,0.003597432076651321,0.27448329367798513,0.7219194762185515
27.,0.004193071970550272,0.18647888099806598,0.809328368036835
27.5,0.004969295949082157,0.20581968528747666,0.789211078441815
28.,0.005841279289918663,0.2145817323010802,0.7795770682505744
28.5,0.006800928390054519,0.23904093183172706,0.7541581888625553
29.,0.00775383506669937,0.2897803360714649,0.7024658294522425
29.5,0.008650497242059593,0.31538086610197225,0.6759686821258578
30.,0.009569532480919612,0.31899704806213824,0.6714335093273985
30.5,0.010844844610108293,0.23193300167836103,0.7572224661476515
31.,0.012411943690062018,0.2747514456201851,0.7128366242845712
31.5,0.014042535797955424,0.27061325612242737,0.7153443130182134
32.,0.015838393607203256,0.2826147841105319,0.7015468931663724
32.5,0.017913900186396367,0.2579242199422127,0.724162029783324
33.,0.021302352751944004,0.11537318010995584,0.8633249925123403
33.5,0.02716286991127804,0.011829618635788776,0.9610081277534355
34.,0.035131607033222864,0.014641269779569517,0.9502272034357212
34.5,0.045187661956036164,0.015509911006296756,0.9393025068490461
35.,0.05775038365574852,0.017497153932143787,0.924752535526837
35.5,0.07323634756597482,0.01819296969249419,0.9085707527698919
36.,0.09199917427470312,0.02089955816915758,0.8871013275858209
36.5,0.11445186115537505,0.016246340814145332,0.8693018666666881
37.,0.14067901829704682,0.020353190489816878,0.8389678341869027
37.5,0.17034018662685974,0.019828789334129397,0.8098310682797416
38.,0.20327103999718352,0.016482575291843642,0.7802464282581094
38.5,0.23870873976349294,0.015734610733262502,0.7455566812180573
39.,0.27554663694069914,0.013203680607030262,0.7112497143307799
39.5,0.3124502182873719,0.013205775406682588,0.67434403102935
40.,0.34871408820952327,0.0055208596767058115,0.6457650521137711
