"Time","Coral","Macro"
0.,0.37678942174214225,0.38995750380701183,0.23325307445084592
0.5,0.3349982963495868,0.4107632741199935,0.25423841836595035
1.,0.29849553373897736,0.4519409905251979,0.24956340464750093
1.5,0.26570795253236057,0.47765938903330446,0.25663261309397767
2.,0.24412107002225225,0.3939402722662137,0.3619388619829512
2.5,0.23370357578010906,0.3518281801908359,0.41446830009963975
3.,0.22621074747248626,0.3666133714860325,0.40717579784544894
3.5,0.21927820192095449,0.36044461353517354,0.42027714755523304
4.,0.21076184372565515,0.410149849441641,0.3790881521944576
4.5,0.1979132687042125,0.4645364095887116,0.3375501663530903
5.,0.18314834789494816,0.48913065968068,0.32772090486195204
5.5,0.16856413046567112,0.5111078516475127,0.3203279357487621
6.,0.15361656138509655,0.5513306126341494,0.2950527044771805
6.5,0.13869097658906016,0.5728883935071147,0.28842054962889935
7.,0.125765216622094,0.5621394087539502,0.3120953642867556
7.5,0.11319610508343904,0.6205538046980494,0.2662499237910138
8.,0.10096216373791154,0.6198045807677527,0.27923322007728396
8.5,0.0906749401000225,0.6158970192476638,0.2934280076331115
9.,0.08126531166207779,0.643858692409771,0.2748758878881895
9.5,0.07177884144913833,0.6855464476525713,0.2426745725092554
10.,0.06214715399515648,0.7335222949491754,0.2043303986892473
10.5,0.053583138407700494,0.7200816681925821,0.22633517935015662
11.,0.04594650586605065,0.7653289681811999,0.18872437444562684
11.5,0.03875070204011946,0.7943725417238705,0.16687663957478818
12.,0.03219844731387663,0.8315632228942563,0.13623819274529503
12.5,0.026534274614475044,0.8369805910197666,0.13648506847581487
13.,0.02178420042095335,0.8540269850834107,0.12418871896307077
13.5,0.017884576644715443,0.8461704125802383,0.13594497194558045
14.,0.014640817548353733,0.8692041598350708,0.1161549093456788
14.5,0.01190240732743331,0.8775971484278683,0.11050036377479447
15.,0.009677183260710287,0.8740005303459504,0.11632223306003758
15.5,0.007831070296807784,0.8968738880488749,0.09529492498839116
16.,0.0063487204535303795,0.8731478769555068,0.12050339604834696
16.5,0.005219749638668804,0.8481951372443222,0.1465851083535502
17.,0.004319226027086054,0.8499077122334238,0.14577299231488378
17.5,0.003551289530848265,0.8718850172951659,0.12456357611694377
18.,0.0029011139674403243,0.875603500282849,0.12149531092912243
18.5,0.0023688011368031272,0.8750010153585289,0.12263011861491005
19.,0.0019450561620290244,0.8570953215143198,0.14095959858348997
19.5,0.00159294878451287,0.882730079357793,0.1156768452667811
20.,0.0012942569629997448,0.8876605460720768,0.11104511835565864
20.5,0.0011087349012028644,0.707264906974567,0.29162676421244116
21.,0.00098886103737232,0.7243463515884945,0.27466468115479276
21.5,0.0008777644781232066,0.7254616399866985,0.27366052553989106
22.,0.0009424437922014497,0.17340212711299177,0.8256576356743438
22.5,0.0011188989498741864,0.22005451711968277,0.7788264300872744
23.,0.0012926235593615414,0.2720859120422006,0.7266212984242495
23.5,0.0014741129985140192,0.2659612945232796,0.7325645374776617
24.,0.0017783828017394982,0.09679352031815895,0.9014285867757937
24.5,0.0022272788084839183,0.09940751878718021,0.8983651286255913
25.,0.0027608791268913728,0.13478663210403033,0.8624523581731859
25.5,0.003379438373829829,0.14271004566024853,0.8539104312581851
26.,0.004082753382449673,0.1823779427539303,0.8135391625677877
26.5,0.004849215615619791,0.2021489443458834,0.7930017318301231
27.,0.006038926422855818,0.04633796463898464,0.9476236502989966
27.5,0.007763025700310838,0.04612571691740643,0.9461111870127171
28.,0.010008599874252247,0.03286266011433061,0.9571286998450069
28.5,0.012888528415363453,0.04564712117880953,0.941464255773199
29.,0.016472250760497017,0.05401828481278664,0.9295093747209601
29.5,0.02089925569905041,0.06501795278605195,0.9140826954589327
30.,0.026242106930885165,0.08325213692391176,0.8905056459109519
30.5,0.032421310673228766,0.1141809039681869,0.8533976522792052
31.,0.03988382358425238,0.0866038903000418,0.8735122690201039
31.5,0.04912883487915766,0.09275197419992723,0.8581190936838705
32.,0.05964962394538584,0.1221241030667112,0.8182261327284374
32.5,0.07104803820189505,0.1416732898556124,0.7872785444568151
33.,0.08284198398875575,0.17902835905258296,0.7381294964967959
33.5,0.09386790100494885,0.22490027467747173,0.6812316476911936
34.,0.1041418724362913,0.23525942865969648,0.6605985880803147
34.5,0.11482496202865553,0.22873241335366878,0.6564425485386483
35.,0.12729596205653382,0.1957722279130593,0.6769317920877382
35.5,0.1398122589608619,0.238720214724986,0.6214673488976613
36.,0.1517967909289624,0.21596837212034808,0.6322347951084939
36.5,0.17392767638901546,0.05165300481688548,0.7744198499573748
37.,0.20491067412532205,0.028691670861225527,0.7663975890280861
37.5,0.23850731839924472,0.03446460904550741,0.7270279274945091
38.,0.27598182297426804,0.0012993757178078908,0.7227188840443094
38.5,0.3148615743857547,0.0005182149316354175,0.6846200672797786
39.,0.35245906645341857,0.0005110641800012368,0.6470297246696316
39.5,0.3874483837593448,0.0003802992818333454,0.612171176596918
40.,0.41890152915817863,0.0003376614564534672,0.5807608093853679
