"Time","Coral","Macro"
0.,0.6194634816665585,0.24683952230199993,0.13369699603144156
0.5,0.5396610544438011,0.22811401457276384,0.2322249663205952
1.,0.48667563963509186,0.23637732027232197,0.2769469264008793
1.5,0.4480948450965229,0.23520397160530054,0.31670105461515013
2.,0.4186049930990006,0.24413302266284292,0.3372618075253202
2.5,0.39485821237171237,0.2482234214600553,0.35691818634951994
3.,0.3809263466611074,0.20027519516238296,0.41879838816716464
3.5,0.3720917917138297,0.21855040293328581,0.40935755728991136
4.,0.35998257341552586,0.2542501163129522,0.3857670334412745
4.5,0.34481231715293237,0.27979438608257134,0.37539304774680365
5.,0.32871854954533064,0.3000856528536241,0.37119556213937643
5.5,0.3120356951968636,0.3250817214478847,0.3628823389955011
6.,0.2976015542058874,0.31269500597467537,0.38970327606444793
6.5,0.28461937343534227,0.33825590721794907,0.37712446499743185
7.,0.26977168169707055,0.37056463121598127,0.35966342253814326
7.5,0.254051267084865,0.38993775869803027,0.3560107399512983
8.,0.23897319011775642,0.4029221135665921,0.3581044749585055
8.5,0.22236252951859434,0.45729894629780476,0.32033821685945474
9.,0.20310458105560927,0.5031438692481359,0.29375126597560736
9.5,0.1821022734072168,0.561164269331729,0.2567331512021507
10.,0.16022328092435528,0.6108306218805375,0.22894581077597045
10.5,0.13944211092482553,0.6402821816114012,0.220275463415094
11.,0.12103402990750046,0.656550894206164,0.22241485622970564
11.5,0.10452322756169115,0.6896181838587061,0.20585832570074072
12.,0.0910783209800193,0.654727196760264,0.2541943728369543
12.5,0.07959284653099755,0.6974967671122069,0.22291008967215925
13.,0.06874645314959855,0.718378953436756,0.2128743441777075
13.5,0.05944134025488016,0.7131603506459308,0.2273981167929606
14.,0.050908243902036666,0.7665928172340092,0.1824986110023174
14.5,0.04262241487952694,0.8110934349451414,0.14628384069417275
15.,0.03517770248930625,0.8338373753888058,0.1309846598393087
15.5,0.029822046019893734,0.7339588042497308,0.236219186690963
16.,0.0257745425519448,0.7630538583107561,0.21117131449369597
16.5,0.021968652245722548,0.7916407149114965,0.1863903481984889
17.,0.018671953735851746,0.7816818132739173,0.19964603673222578
17.5,0.01575982394152818,0.820196756933341,0.1640431100826205
18.,0.013081844654719867,0.8478010702680042,0.13911679969491958
18.5,0.010733646702289016,0.8672975046075531,0.12196858100712425
19.,0.00873428729728308,0.8820826410113448,0.10918281382891093
19.5,0.007144670129050406,0.8541028569752833,0.1387523164120262
20.,0.005877524710122429,0.8618463835748149,0.13227584854013835
20.5,0.004968604112220006,0.7646739908710091,0.23035742177864574
21.,0.00441433496718467,0.6808131262353533,0.3147725173254867
21.5,0.004126989544092272,0.5812054090772317,0.41466761853551914
22.,0.003967798276745647,0.5730071796664408,0.42302481274730563
22.5,0.0038480601627006454,0.5505011773377583,0.4456505859526276
23.,0.003939988148434,0.38907643841634004,0.606983766180171
23.5,0.0042012636804108095,0.38824376160201785,0.6075547477536112
24.,0.004439140837355509,0.42134774850394796,0.5742128131245607
24.5,0.0046136758405806895,0.44785738147571347,0.54752865806367
25.,0.004738970483752817,0.4639798632520653,0.5312809031068856
25.5,0.004963811527363731,0.38181074271345505,0.6132254143171372
26.,0.005264273761316054,0.4129273065678673,0.5818081264235625
26.5,0.005543165338260311,0.4078540048878135,0.5866026121215607
27.,0.005822596506869377,0.42085053615235657,0.5733266107331095
27.5,0.006102742993804832,0.41575541251617004,0.5781416268304606
28.,0.006378876870303784,0.4298220004868001,0.5637988637281405
28.5,0.0068584761040578505,0.3207580115953726,0.6723835551383694
29.,0.007769149867904117,0.23659511243404338,0.7556357146383693
29.5,0.009143009576510831,0.1777426839004842,0.8131142170121815
30.,0.010914676909874679,0.17815574168846046,0.8109293488861432
30.5,0.013097355860514212,0.15604709937417274,0.83085536125073
31.,0.01591747121764072,0.1278948367543784,0.856187522526218
31.5,0.019344667112978903,0.14952595751200212,0.8311290995408643
32.,0.02310982470356344,0.18416887118570005,0.79272100470036
32.5,0.02757136684553768,0.14785263935235193,0.8245758410078831
33.,0.03345702695070279,0.11323047439216816,0.8533123405365439
33.5,0.04074624692249723,0.12087090939361494,0.8383825864621138
34.,0.05011321252676513,0.06792374641026964,0.8819629378478575
34.5,0.062196539309879874,0.06299599194670862,0.8748072284608632
35.,0.07691413834012222,0.05683268891448666,0.86625293026949
35.5,0.09408036379856088,0.07422470818116923,0.8316946363336113
36.,0.11359949915418759,0.06991611594007344,0.81648412847293
36.5,0.13558538609163792,0.07863777787621117,0.7857765482860144
37.,0.16100717694947023,0.048051562971524894,0.7909410620623996
37.5,0.19112611870898252,0.028566427496414613,0.7803072183347209
38.,0.2245682399672611,0.025627553877744465,0.7498039188642517
38.5,0.26044787374334943,0.014015220045625396,0.7255366386880588
39.,0.29742338652980105,0.014162997534100694,0.6884133130849227
39.5,0.33383659138364014,0.01016765541944795,0.6559954603136813
40.,0.36858565646750724,0.008973637561808709,0.622440705970684
