"Time","Coral","Macro"
0.,0.3871322853512009,0.10521815009061784,0.5076495645581812
0.5,0.3967892729664571,0.11019123251481601,0.493019513548384
1.,0.4020458404983016,0.13351039511066004,0.46444375590405373
1.5,0.40240999789735205,0.1496541877582933,0.4479358302377266
2.,0.40117986954664725,0.14920323734794394,0.44961694874525754
2.5,0.39822922076109735,0.1687595426894688,0.4330112526864843
3.,0.3980686102123761,0.13029589522826315,0.4716356461407616
3.5,0.4003056776911705,0.14130181188706178,0.4583925328656615
4.,0.40007439973270936,0.15106196854796353,0.44886366232723857
4.5,0.39655765605501925,0.17469839497215706,0.42874395807743276
5.,0.3896088630431961,0.1928840256108163,0.41750713919136623
5.5,0.38078784099324714,0.2081561317402014,0.41105606560937774
6.,0.3686738974996502,0.2461312255291881,0.3851948756589055
6.5,0.3522946733575819,0.2818321885087035,0.36587315058431663
7.,0.3326858447939363,0.32189425234872987,0.3454199133741307
7.5,0.3107812639967077,0.35909576500760554,0.33012299264014405
8.,0.2873633026196595,0.4002758086566777,0.31236090527279
8.5,0.2624015055189875,0.44853682300631587,0.28906167632173935
9.,0.23623002125035725,0.49836584875404505,0.2654041340653522
9.5,0.2114669687413752,0.5164484429458697,0.2720846598234275
10.,0.1891143461365583,0.5441807007927228,0.2667049965707727
10.5,0.16903719924862853,0.5573665082131317,0.2735963637069472
11.,0.14967973645395807,0.6125989958900102,0.23772124313476264
11.5,0.13506627401784999,0.527888558699873,0.33704546969841737
12.,0.12575085635438543,0.5143602196985162,0.35988903000289135
12.5,0.11576951569710618,0.5837620420146924,0.3004683677156077
13.,0.1036407460390142,0.6363121659305925,0.2600470522633884
13.5,0.09105300862246708,0.6750079670913102,0.23393901931903982
14.,0.07974722204315073,0.6711056990420529,0.24914716816622282
14.5,0.06986552892144199,0.6918817862403259,0.23825271343352897
15.,0.061456231923206,0.6748762112843698,0.26366766991444807
15.5,0.05408731042688104,0.7020523190311189,0.2438603785598322
16.,0.04700055942714781,0.7340149775441467,0.21898445945223521
16.5,0.04075836486863679,0.7236324986242687,0.2356092285050602
17.,0.03549232761784228,0.7284668580446058,0.23604086807606456
17.5,0.03056757664806652,0.7713560890817257,0.1980763010277719
18.,0.02628950254793797,0.7452802622975955,0.22843035991246116
18.5,0.022440001833638167,0.8022512746640112,0.17530865640582122
19.,0.018856489401640936,0.8109066529711108,0.17023689825310132
19.5,0.01576181109064856,0.8270874841871835,0.15715072660358767
20.,0.01307229291017349,0.8445214278626724,0.14240629710337702
20.5,0.01093862626426459,0.8026928933195332,0.1863686388311698
21.,0.009736311531857882,0.6348572679527058,0.35540691179613376
21.5,0.008944979818297743,0.6733149941117084,0.3177399947283151
22.,0.008295949746002458,0.607149414463229,0.38455484770558596
22.5,0.007826547117501229,0.6081697338151316,0.38400376963107574
23.,0.007424155132354719,0.5889881609886156,0.40358778053932415
23.5,0.0073565284502864646,0.45899916349104286,0.5336446870834626
24.,0.00756577868464914,0.4441553592865128,0.5482789463576407
24.5,0.008066803465574299,0.3346569100738187,0.6572766098426103
25.,0.008793618792192955,0.35419976615421495,0.6370066245446914
25.5,0.009604655835820704,0.32740836686426794,0.6629870870567558
26.,0.010499439170117161,0.3483021652259772,0.6411984020838472
26.5,0.011451640787979118,0.3346383255177874,0.6539101133172667
27.,0.012309752637801515,0.39943012420490287,0.5882600456322797
27.5,0.013150554264363465,0.35720650406788607,0.6296430881354624
28.,0.014276112567971618,0.3380221316811221,0.6477018474729149
28.5,0.01573139607723303,0.3013832824569872,0.682885453091146
29.,0.0173964023275377,0.3205937591009698,0.6620098471016687
29.5,0.01878502138341787,0.38579375082170253,0.5954211490439041
30.,0.01981647483900885,0.4025384992415053,0.5776450398315371
30.5,0.020844335749868773,0.3949954461208186,0.5841602841773219
31.,0.022301453939493694,0.34094294026159266,0.6367557801623098
31.5,0.024360563325871755,0.31460238209489166,0.6610371607433153
32.,0.02691052265430652,0.29553389523473766,0.6775556704984695
32.5,0.030428357647762933,0.22793767646378663,0.7416341731185068
33.,0.03533511792003111,0.18865504531257613,0.7760099690643948
33.5,0.04173069195432251,0.1560163063028655,0.8022531154373359
34.,0.04967486592725223,0.14568563051167954,0.8046395619546839
34.5,0.058716828532115115,0.16606350763735664,0.7752196581533239
35.,0.0686921348973503,0.1657232793647245,0.7655846183643367
35.5,0.0794732962014173,0.1876967831564773,0.7328299074823985
36.,0.09192729431755536,0.1475074172777834,0.7605654098587826
36.5,0.10871783003024074,0.08485775163898003,0.8064246059188487
37.,0.1293476597589215,0.0852329325081157,0.7854194185796283
37.5,0.15308768404417153,0.06475985160779828,0.7821525180250013
38.,0.17994691979303398,0.06298267340911284,0.7570704095061837
38.5,0.2083841108411036,0.06862381297955472,0.7229920599540829
39.,0.23866214524424553,0.0508801732566702,0.7104577149883038
39.5,0.2712196284911782,0.03927241064355338,0.689507974101981
40.,0.3078745508181063,0.004103719605507711,0.6880217295763862
