"Time","Coral","Macro"
0.,0.20708199837670738,0.3564601130544159,0.43645788856887674
0.5,0.2021988677238989,0.3760318251475544,0.4217693539401169
1.,0.19370877244992524,0.4374845612976569,0.36880663430743216
1.5,0.18539078138353202,0.39852176844171594,0.41608764270047
2.,0.1768399812326124,0.4612604938813088,0.36189949009045674
2.5,0.16721051589616917,0.44898143880630664,0.3838081759765501
3.,0.15658373096871514,0.5126748743358441,0.33074136141372434
3.5,0.1425076790398022,0.5751165802889927,0.28237571638019315
4.,0.12681518347238574,0.6217360008679325,0.25144882807605146
4.5,0.11057330608469065,0.6779522367673894,0.2114744495085073
5.,0.09591519636811921,0.6712221164928726,0.2328628191249595
5.5,0.08318008175965805,0.7017221526329217,0.21509780618617952
6.,0.07139026916545829,0.7312515036617194,0.19735826751908073
6.5,0.06096088939696611,0.7412206887436038,0.1978185037751588
7.,0.052113398516039765,0.7449097096534752,0.2029769844293814
7.5,0.0445447947875142,0.7560744840105106,0.19938079311073195
8.,0.03780145747149604,0.783345445381363,0.1788531299438224
8.5,0.031669140637367976,0.8142896679395476,0.15404121410849528
9.,0.026381375076589476,0.8157973960888478,0.15782131763133844
9.5,0.02191906057019061,0.8318139541599885,0.14626703796665388
10.,0.018085277283535445,0.8485394779572529,0.13337529414884203
10.5,0.014863891023131109,0.8530350620375003,0.1321011234010021
11.,0.012352034764294926,0.816137512391139,0.1715106273503477
11.5,0.010380933575846744,0.8138550769149275,0.17576407869079613
12.,0.008668508944862083,0.8413017977775387,0.15002971284399794
12.5,0.007214863038914053,0.8306567268260574,0.16212851793250982
13.,0.005987888025437371,0.8523256524153452,0.14168649100371258
13.5,0.004920575103100341,0.8689891606151683,0.12609030600535104
14.,0.004005985536964041,0.8878797311247042,0.10811432010143486
14.5,0.0032837853347468774,0.8491589523019217,0.1475574369540099
15.,0.002740278239964848,0.8231372369569492,0.17412262726661115
15.5,0.0022916522195247833,0.839770953996765,0.15793743496988236
16.,0.0018892700408423876,0.8749845268617236,0.12312620142962273
16.5,0.0015536884425211466,0.8526064834956678,0.14583996135873054
17.,0.0012902146091329264,0.8395060277057415,0.15920386828451438
17.5,0.0010824208809044487,0.8164899141765359,0.1824277990988283
18.,0.0009151913893835867,0.8104869223470499,0.1885979795863334
18.5,0.0007749647934675177,0.8109396389998852,0.18828547427611772
19.,0.0006627814390017408,0.7766304453753214,0.22270693414177176
19.5,0.0005683245315202247,0.7984924821982933,0.20093922203407757
20.,0.0004885371939896109,0.7704638657912511,0.22904774252852703
20.5,0.0004694633673778729,0.4360774254295594,0.5634541833815039
21.,0.0005166735018280388,0.2532923113067893,0.7461916031074953
21.5,0.0005955331184482014,0.24747065959631573,0.7519338982737646
22.,0.0006766476490226422,0.30621216313014876,0.6931111566857326
22.5,0.0007678892691586885,0.2533277081946407,0.7459046040391079
23.,0.0008889307018529367,0.23174938118567867,0.7673618140059992
23.5,0.0010644442752855525,0.13851097843752908,0.860424903732993
24.,0.0012984501685439076,0.1550645873486149,0.8436370086216773
24.5,0.0015793307902910688,0.14851781620767907,0.8499029450298142
25.,0.002024246357252341,0.013596142084143632,0.9843804099206989
25.5,0.0026563835587563355,0.012172023774866834,0.9851716733451199
26.,0.003484152311416752,0.014148312042354016,0.9823676092964084
26.5,0.004563439491830316,0.015532986503686353,0.9799036482315181
27.,0.005963852617367175,0.02009439762729493,0.9739418180333684
27.5,0.007773163636388765,0.022221587392508402,0.9700053204547815
28.,0.010097199695188715,0.02887338743581547,0.9610294758215837
28.5,0.013037108379116943,0.03967648442604751,0.9472864622298153
29.,0.01673578275647492,0.04343452469339357,0.9398297574298635
29.5,0.021456295317191655,0.036857384843834363,0.9416864045238189
30.,0.02757274547526773,0.025629711959557388,0.9467976373465632
30.5,0.0354971169761289,0.017401900451185778,0.9471010671555216
31.,0.04562421394833788,0.01476769465555074,0.9396081578067199
31.5,0.05827466978200155,0.019645878391891563,0.9220794993341276
32.,0.07372096369686998,0.024126655761270557,0.9021524230752954
32.5,0.09270643435524387,0.011565031510660552,0.8957286139421634
33.,0.11561503718617834,0.014893704045862453,0.869491289413316
33.5,0.14226121672645972,0.01520353316728046,0.8425352784993798
34.,0.17238000347274185,0.019200789663270258,0.8084192212548656
34.5,0.20519466843587658,0.022428353387366335,0.7723769874354618
35.,0.24001836624893624,0.021163670541719797,0.738817976220309
35.5,0.27601608406820866,0.019740156160764653,0.7042437696504152
36.,0.31157955011238603,0.023354279973598277,0.6650661692663011
36.5,0.34508057435298595,0.026079570720578735,0.6288398586526762
37.,0.37682265432496825,0.016298803615306987,0.6068785799613209
37.5,0.40636895065063383,0.014854497947932744,0.5787765704904564
38.,0.4327354267028088,0.011509665952127318,0.5557549374460955
38.5,0.45699149936700656,0.001894591238198001,0.5411139778091927
39.,0.4781044499271176,0.0013990116581321082,0.5204965721454068
39.5,0.4955858091417289,0.0006075742918145737,0.503806659194748
40.,0.5097918198206182,0.0003711616958872876,0.4898370184834944
