"Time","Coral","Macro"
0.,0.15159420114897537,0.37740552245715375,0.4710002763938709
0.5,0.14934092261058646,0.4208398884105821,0.4298192038782435
1.,0.14344716398271193,0.47667473946480043,0.37987809335618966
1.5,0.13550079760579778,0.49493055730679003,0.36956872546284
2.,0.12610517349557177,0.5457777732128171,0.328117066778902
2.5,0.11454431715064373,0.6021837235205285,0.2832719652512905
3.,0.10226786225050691,0.6307759417830219,0.2669562635574806
3.5,0.09015263903387184,0.6702107762924105,0.23963662765174804
4.,0.07857741069278919,0.6940425434710248,0.22738012232369878
4.5,0.06754021941202402,0.7405137773350051,0.19194602750099618
5.,0.05756034293706911,0.7458858837892272,0.19655388849103328
5.5,0.04921115714947835,0.745788645571432,0.20500032117311037
6.,0.042159017228137634,0.7520146422011358,0.20582644630814578
6.5,0.03579160460368728,0.789450182624148,0.17475824535110615
7.,0.030596741750072536,0.7421221480763016,0.22728134062915137
7.5,0.026301683762261618,0.7732611174444394,0.20043724067942675
8.,0.02237426015017786,0.788298199004493,0.18932761827600922
8.5,0.018866484216513144,0.811590955938026,0.16954261719201635
9.,0.01593752069101031,0.7899793712251759,0.19408326953013966
9.5,0.013717084419388167,0.7494891605741943,0.23679396023284874
10.,0.011762885076300137,0.8023635501813926,0.18587355288919283
10.5,0.009892535348974852,0.8248500753274802,0.16525744437886633
11.,0.008204888605916172,0.8556422857521766,0.13615286102104227
11.5,0.006812518318224749,0.8270415204316277,0.16614613600769007
12.,0.005710541880654722,0.8217755391731139,0.17251403661056086
12.5,0.004866866698138779,0.7714050610785635,0.22372829857544294
13.,0.004164173598067465,0.8041419261392513,0.19169392965098367
13.5,0.003525836283776467,0.8117920483991496,0.1846822015175909
14.,0.002992169201436109,0.79808237748854,0.1989255894783197
14.5,0.0025544026659064176,0.7906972334262269,0.2067484847716746
15.,0.002176707718609754,0.8043598641309143,0.19346349986807634
15.5,0.0018261518588863542,0.8467867417180228,0.15138711268984148
16.,0.0015262924183359486,0.8221203157415536,0.17635355397449268
16.5,0.0013611464870069432,0.6278483328140254,0.37079113674067116
17.,0.0012876248244405293,0.5916783628470649,0.4070341989930697
17.5,0.0012354451257101321,0.5753533954262784,0.4234112991423314
18.,0.001166443158366509,0.6481043254497808,0.35072917981572477
18.5,0.0010642555594338812,0.6997847547717643,0.29915097902247095
19.,0.0009427175026562254,0.7555435031038215,0.24351375861123176
19.5,0.000814245817932766,0.7921896092852203,0.20699616448529704
20.,0.0006882053283574534,0.834261173694771,0.16505062776639437
20.5,0.0007111316138208191,0.21634411273142018,0.7829473672394145
21.,0.0008254734622715174,0.25885591985630274,0.740318627604338
21.5,0.0009498913248147265,0.24748109471563465,0.7515691405864906
22.,0.001085647795029811,0.28325695070183066,0.7156574332796696
22.5,0.001238995113977014,0.25344679770794654,0.7453143757889132
23.,0.00140796183268537,0.2978188144349085,0.7007732395349079
23.5,0.001586956276340341,0.2828776586058282,0.715535519585367
24.,0.0017818714676637185,0.310862397727441,0.6873557762521417
24.5,0.0019581762021393455,0.36094756990447396,0.6370942568157038
25.,0.0022978166831957064,0.1190268033293045,0.8786763244123813
25.5,0.0028667230264772634,0.09147526945594624,0.905658172933024
26.,0.0036001151624614836,0.09254952417711457,0.9038504595489982
26.5,0.004503620866896278,0.10420534016101925,0.8912911173254208
27.,0.005562430269727885,0.1383403384964382,0.8560972712017851
27.5,0.006859698167134263,0.10781207961568649,0.8853283929851175
28.,0.008456645593730518,0.13628989232488636,0.8552535096769013
28.5,0.010419226657327306,0.10726116884385804,0.8823197701635194
29.,0.012909759829848468,0.11038079348005918,0.8767095381496048
29.5,0.016060900666848097,0.08831193712986841,0.8956273090587166
30.,0.020290266389512673,0.050601381565363354,0.9291085466453651
30.5,0.025987771110450548,0.02802982541082656,0.9459825559799243
31.,0.03335066935872104,0.029360467138179955,0.9372889500835894
31.5,0.04256389551399133,0.03313735221532883,0.9242988308943851
32.,0.05388041840799081,0.04058598241715034,0.905533667398669
32.5,0.06778014902332134,0.03309149332924535,0.8991284513786868
33.,0.08469659827101098,0.036714114141870764,0.878589351849003
33.5,0.10463609823609837,0.04102414580103802,0.8543398128882906
34.,0.1273981825244838,0.05111064157019085,0.8214912167566597
34.5,0.15328760744494424,0.04004427297719342,0.8066681979121868
35.,0.18281774031342468,0.032569717123980345,0.7846126049109381
35.5,0.2153682262498606,0.02812699115492488,0.7565048312547573
36.,0.25025784260422734,0.021267498599087255,0.7284747083885071
36.5,0.2860819833937011,0.022728470716421107,0.6911895732999453
37.,0.32106463217015463,0.023689144148131055,0.6552462524455551
37.5,0.35447819136926156,0.020076204122376817,0.6254456456561835
38.,0.3861575456635338,0.013564577085769232,0.6002779295540513
38.5,0.41540511773545774,0.010089991776113477,0.5745049390816993
39.,0.4413387495089836,0.008478568093841574,0.550182732592023
39.5,0.4639171393500172,0.005083849495287335,0.5309990736726639
40.,0.4832171194099044,0.0034283130574615994,0.5133545675326328
