"Time","Coral","Macro","Turf"
0,0.85,0.05,0.10000000000000002
2,0.5975107588687099,0.044479069900804996,0.3580101712304852
4,0.533718679329919,0.05872945089209152,0.40755186977798946
6,0.499546241788893,0.0835232375465071,0.41693052066459996
8,0.46611486551409825,0.1214319429566753,0.4124531915292264
10,0.42331117504645216,0.17733482353162036,0.39935400142192745
12,0.3662054187839041,0.25680086069465374,0.37699372052144214
14,0.2941310260501207,0.362512699285828,0.34335627466405133
16,0.21331240584338945,0.4880250335383635,0.298662560618247
18,0.13696028012225736,0.6144592530274611,0.24858046685028157
20,0.07792620740689782,0.7191851982357219,0.20288859435738027
22,0.04019822435201662,0.7908346024114717,0.16896717323651167
24,0.019411856045183213,0.8327932794108973,0.14779486454391944
26,0.00902106414999958,0.8548289545658231,0.13614998128417732
28,0.00410866594916175,0.8656345314444606,0.13025680260637773
30,0.0018528547369034347,0.8707233192894276,0.12742382597366897
32,0.000831665997116507,0.8730653110094385,0.126103022993445
34,0.0003724935507427724,0.8741293547566019,0.12549815169265532
36,0.00016667186195608557,0.8746093320668887,0.1252239960711552
38,0.0000745415557450121,0.874824991900412,0.125100466543843
40,0.00003333414928791544,0.8749216640689471,0.12504500178176492
42,0.000014903999491805795,0.8749649561992145,0.12502013980129367
44,6.664005144598122e-6,0.8749843263888153,0.1250090096060401
46,2.9791626184636255e-6,0.8749929916895106,0.1250040291478709
48,1.3318442283191542e-6,0.874996866391079,0.12500180176469267
50,5.950938662202399e-7,0.8749986002806177,0.1250008046255161
52,2.662092679333911e-7,0.8749993735877442,0.12500036020298788
54,1.1915773284950739e-7,0.8749997196755247,0.1250001611667424
56,5.318152294539452e-8,0.8749998748839323,0.12500007193454477
58,2.3548482400369546e-8,0.8749999445638068,0.1250000318877108
60,1.0884793700460741e-8,0.8749999743679078,0.1250000147472985
62,5.007221948615263e-9,0.874999988225769,0.12500000676700906
64,2.2939430083231184e-9,0.8749999946065018,0.12500000309955517
66,1.055738561428848e-9,0.8749999975115337,0.12500000143272771
68,4.847883710989182e-10,0.8749999988581424,0.1250000006570693
70,1.4359118083231694e-10,0.8749999996646021,0.1250000001918068
72,-1.5015508872933475e-10,0.8750000003561259,0.12499999979402909
74,-2.90701493910434e-10,0.8750000006855752,0.12499999960512631
76,-1.9167823177896056e-10,0.8750000004514453,0.1249999997402329
78,-1.497431269562079e-10,0.8750000003524833,0.12499999979725984
80,-1.9050871081800474e-10,0.8750000004485184,0.12499999974199028
82,-1.8655513407219707e-10,0.8750000004392628,0.12499999974729237
84,-9.283916568773116e-11,0.8750000002185145,0.12499999987432453
86,-6.127546676776568e-11,0.8750000001441731,0.12499999991710231
88,-5.935436574946636e-11,0.8750000001396739,0.12499999991968036
90,-4.098907757629317e-11,0.8750000000964642,0.12499999994452482
92,-2.394549804116324e-11,0.8750000000563495,0.12499999996759603
94,-2.067869306597106e-11,0.875000000048665,0.12499999997201383
96,-1.2981898233630269e-11,0.8750000000305516,0.12499999998243028
98,-9.292896998594557e-12,0.8750000000218695,0.12499999998742328
100,-6.462119886558097e-12,0.8750000000152073,0.12499999999125488
