"Time","Coral","Macro","Turf"
0,0.05,0.85,0.09999999999999998
2,0.022343490157994847,0.8452714208113958,0.1323850890306093
4,0.010209844675602058,0.8568135716485955,0.13297658367580245
6,0.0046356819502484025,0.86558418569239,0.12978013235736152
8,0.0020899721680241097,0.8704613158106451,0.1274487120213308
10,0.0009382562255798516,0.8728879990620283,0.12617374471239184
12,0.0004202960228525173,0.8740351001801898,0.12554460379695764
14,0.00018807762859098176,0.8745634798571034,0.12524844251430567
16,0.00008412267191764895,0.874803561543718,0.12511231578436444
18,0.00003761781942183922,0.8749118594687672,0.12505052271181105
20,0.000016819400777143944,0.8749605140990727,0.12502266650015015
22,7.519361253947916e-6,0.8749823288988042,0.1250101517399418
24,3.3616753322197697e-6,0.8749920962816656,0.12500454204300215
26,1.5029660828350172e-6,0.8749964647282459,0.1250020323056713
28,6.71661299493061e-7,0.8749984200741906,0.12500090826450994
30,3.0036517542194544e-7,0.874999293796272,0.12500040583855265
32,1.3449477954196517e-7,0.8749996832810804,0.1250001822241401
34,6.002648847692945e-8,0.8749998587965317,0.1250000811769798
36,2.6659313761211173e-8,0.8749999372117989,0.12500003612888733
38,1.191273583338824e-8,0.8749999719705897,0.12500001611667455
40,5.41938156031756e-9,0.8749999872570615,0.12500000732355687
42,2.4633420807601927e-9,0.8749999941977075,0.12500000333895045
44,1.1354080868163633e-9,0.8749999973257102,0.1250000015388817
46,5.220236311353366e-10,0.8749999987742405,0.12500000070373585
48,2.391946053148431e-10,0.874999999437691,0.12500000032311442
50,2.9647012810187275e-11,0.8749999999294293,0.1250000000409236
52,-1.5452905007240903e-10,0.8750000003637896,0.1249999997907395
54,-2.5563760835933654e-10,0.8750000006031224,0.12499999965251507
56,-2.1598268707698593e-10,0.8750000005097786,0.12499999970620423
58,-1.1190995959831996e-10,0.8750000002635817,0.12499999984832832
60,-1.056557767629882e-10,0.8750000002486078,0.1249999998570479
62,-1.341681382835651e-10,0.8750000003159445,0.12499999981822374
64,-1.3079712770716196e-10,0.8750000003081626,0.12499999982263454
66,-6.485982991450369e-11,0.8750000001527073,0.1249999999121526
68,-3.3498638033393304e-11,0.8750000000787544,0.12499999995474409
70,-2.9071844062868493e-11,0.8750000000683255,0.1249999999607464
72,-2.996705621446933e-11,0.8750000000704796,0.12499999995948752
74,-1.7342542991857492e-11,0.8750000000408008,0.12499999997654176
76,-7.41019850521174e-12,0.8750000000174368,0.12499999998997346
78,-4.595220961750808e-12,0.8750000000108143,0.12499999999378086
80,-5.302866201775133e-12,0.8750000000124776,0.1249999999928253
82,-5.938390065585153e-12,0.8750000000139713,0.12499999999196709
84,-3.450214858787733e-12,0.8750000000081175,0.12499999999533262
86,-1.4164043465131146e-12,0.8750000000033329,0.12499999999808353
88,-6.081396326411048e-13,0.8750000000014313,0.12499999999917688
90,-1.6903593972042936e-13,0.8750000000003982,0.12499999999977074
92,7.210278228383308e-13,0.8749999999983042,0.12500000000097478
94,1.3128673484721798e-12,0.8749999999969118,0.12500000000177536
96,1.2675074413026802e-12,0.8749999999970184,0.12500000000171407
98,9.812737649094625e-13,0.8749999999976917,0.12500000000132694
100,8.50491982872157e-13,0.8749999999979993,0.1250000000011502
