"Time","Coral","Macro","Turf"
0,0.35,0.5499999999999998,0.1000000000000002
1,0.2492847767985846,0.5577663987616376,0.1929488244397709
2,0.18483809921225772,0.6029389342469809,0.2122229665440631
3,0.14310288254166678,0.6108948904559076,0.24600222700242586
4,0.11022730481285442,0.6597929888752576,0.22997970631188797
5,0.08319152978119829,0.7010048452587587,0.21580362496004193
6,0.06277431201485635,0.7233076493723284,0.21391803861281514
7,0.04593076893985143,0.7660125702944959,0.1880566607656524
8,0.03240280536556343,0.8199667899060257,0.14763040472840597
9,0.022229295554465223,0.8297790329692887,0.14799167147641315
10,0.015071303354839338,0.8465496186273113,0.13837907801784924
11,0.010315500358701019,0.8290734161992361,0.16061108344202757
12,0.007092110334293873,0.8277011806262754,0.16520670903943008
13,0.0049567290201874125,0.8224433660025371,0.17259990497725172
14,0.0034826874876151314,0.8343078939229184,0.16220941858946059
15,0.0024270238829228767,0.8418498234864346,0.155723152630642
16,0.0016492309239717808,0.8654730894863466,0.13287767958968155
17,0.001094022801663436,0.8947683041015423,0.10413767309679711
18,0.000719868832357402,0.8897773819316527,0.10950274923599061
19,0.00047029656547457096,0.9084654737458902,0.09106422968847994
20,0.0003036212184006718,0.9036441508558442,0.0960522279257552
21,0.00019639873000996475,0.9104324898947481,0.08937111137522258
22,0.00013213742174564858,0.8678844227528506,0.13198343982540653
23,0.0000875833795414415,0.8927947427542474,0.1071176738662221
24,0.00005824441674463333,0.8761058224753362,0.12383593310791957
25,0.000040334113626003304,0.823489355619685,0.17647031026669058
26,0.00002783709086807625,0.8625833912362437,0.13738877167288774
27,0.000018652024277663264,0.8844937592623633,0.11548758871335932
28,0.000012576614037264114,0.8696449909076964,0.13034243247826208
29,8.398516979465323e-6,0.8891134841482841,0.11087811733479272
30,5.539602414076496e-6,0.8812132875906,0.11878117280698242
31,3.643282120186637e-6,0.8895600578659858,0.1104362988518952
32,2.3929345432780035e-6,0.8766981877916006,0.12329941927383757
33,1.6019699437674739e-6,0.8798734179693929,0.12012498006066702
34,1.0667074399745928e-6,0.8839103616818365,0.11608857161072528
35,7.093571387359415e-7,0.8788828857731457,0.12111640486971542
