"Time","Coral","Macro","Turf"
0,0.25,0.6499999999999998,0.1000000000000002
1,0.18523321874310103,0.5563237749978304,0.2584430062590686
2,0.14952207970518933,0.5556998544437437,0.294778065851045
3,0.12783627750166535,0.510615957234177,0.3615477652641578
4,0.11280866187176963,0.5243022952078248,0.36288904292040713
5,0.10090274194962792,0.5216641252626547,0.37743313278771673
6,0.09081879460602496,0.5351622632575364,0.3740189421364387
7,0.08588499153615131,0.45506195711780834,0.45905305134604946
8,0.080619311953632,0.5135762305695433,0.4058044574768245
9,0.07667240427003258,0.46208271644786714,0.46124487928210023
10,0.07513762366796535,0.4865453769283841,0.43831699940364865
11,0.0711435983218945,0.49860417903286675,0.4302522226452396
12,0.06593869116216798,0.5353350459305722,0.3987262629072599
13,0.06010387407334138,0.5502414755353283,0.38965465039133024
14,0.058826549610368255,0.46222053756023534,0.47895291282939634
15,0.059167904082891014,0.4386470043760082,0.5021850915411035
16,0.0602625304052554,0.445596557599142,0.49414091199560256
17,0.05733029464779438,0.5479264094847588,0.39474329586744195
18,0.051661247956640684,0.5806044753520787,0.3677342766912803
19,0.04700957767159648,0.5663984807316905,0.38659194159671434
20,0.04462620651723467,0.4699920722912227,0.48538172119169876
21,0.04501753208405783,0.4028695339281988,0.5521129338594875
22,0.04664893531674523,0.45622011447470806,0.4971309502085468
23,0.0448983811048397,0.534448147318523,0.42065347157663485
24,0.040684989880409896,0.5935799281951776,0.3657350819244111
25,0.03626783861490827,0.5847766922499676,0.3789554691351241
26,0.032057546522832714,0.5766904778998801,0.3912519755772804
27,0.028116061887166234,0.6119783605053265,0.3599055776075071
28,0.0256390040356877,0.5498427144752714,0.42451828148904114
29,0.024353450827637662,0.5216123419558222,0.45403420721654036
30,0.02241669817015965,0.6144156055241122,0.3631676963057284
31,0.020532996525652974,0.561877491437064,0.4175895120372815
32,0.019981224258140112,0.46267426043509546,0.5173445153063808
33,0.02060682083840037,0.4704566951732075,0.5089364839883919
34,0.020845677288177756,0.5032060582779634,0.47594826443385474
35,0.020519074026598055,0.48815447477110885,0.49132645120229307
36,0.020177330201636562,0.5293097817027128,0.45051288809564993
37,0.020232132903453024,0.47287656661215655,0.5068913004843888
38,0.020307928419577227,0.5136873544091789,0.4660047171712438
39,0.019931969825911937,0.4904172440523377,0.4896507861217053
40,0.019289734533128433,0.5547920889472402,0.4259181765196323
41,0.018722259419723816,0.5096662325532281,0.47161150802704827
42,0.01773971135822,0.5657405709678217,0.4165197176739587
43,0.016043071555007376,0.6024413637655346,0.3815155646794581
44,0.014081776227711172,0.5882933835260389,0.39762484024590605
45,0.012363109695624364,0.6284203841833804,0.3592165061209985
46,0.010666492678600925,0.6426936106522837,0.3466398966691154
47,0.009202032495900788,0.6563839471893709,0.33441402031472844
48,0.007635024315835333,0.6695826872014694,0.322782288482695
49,0.006240148785110931,0.6833858046794556,0.3103740465354342
50,0.005336507287812618,0.5974043163399826,0.3972591763720597
51,0.005035899909191907,0.46639077217392777,0.5285733279168802
52,0.005065326723770676,0.5120117282970458,0.4829229449791852
53,0.00492899657727787,0.5315603122057462,0.46351069121698946
54,0.004860530080785885,0.48097570490314634,0.5141637650159664
55,0.0048862158514643445,0.5348469937246803,0.4602667904238554
56,0.0046483716964642865,0.585680682825385,0.4096709454781509
57,0.004329240110507722,0.5711418813743978,0.4245288785150948
58,0.003842440263376961,0.6522665271546078,0.34389103258201525
59,0.0034778057539081014,0.5450382118841015,0.45148398236198145
60,0.0032671773443731294,0.5660759028422704,0.4306569198133576
61,0.00322308236797399,0.43074092921463103,0.5660359884161656
62,0.0035794140195256016,0.42790928209792706,0.5685113038825468
63,0.0037502178779612533,0.5017239304002639,0.49452585172178254
64,0.003682920177831162,0.5455941794352914,0.4507229003868842
65,0.0035132782501051726,0.5266029620038152,0.4698837597460967
66,0.003353709841256425,0.5702608614120539,0.4263854287466904
67,0.003257460999837836,0.5116024009861943,0.48514013801398226
68,0.0031098976049555973,0.5286107304623526,0.4682793719324383
69,0.003018298035661996,0.5414024208830844,0.45557928108124873
70,0.0028792776720981644,0.580162541668629,0.41695818065926665
71,0.0026615351585372684,0.5937968191307503,0.40354164571071316
72,0.002467276415550512,0.6047832614788567,0.39274946210559125
73,0.0021781250901654068,0.651181705815162,0.34664016909466944
74,0.0020151386471432917,0.5282382445872397,0.46974661676561674
75,0.0020296028918359225,0.49639616075483683,0.5015742363533293
76,0.002000678589347505,0.5392606952804623,0.4587386261301904
77,0.0018835578155030506,0.5819262024241545,0.4161902397603425
78,0.0017657934520945784,0.5774399368872093,0.4207942696606963
79,0.001592712285386499,0.6269129045504708,0.37149438316414285
80,0.0014401681586785273,0.5961040763961435,0.4024557554451783
81,0.0013582761110694833,0.5431341921322833,0.455507531756643
82,0.0012848507040615694,0.5427415986977882,0.4559735505981208
83,0.0012287589589334033,0.47050153385995014,0.5282697071915912
84,0.0012655038153966459,0.5077749917204634,0.4909595044641403
85,0.00123630887322726,0.5575086202878282,0.44125507083894494
86,0.0011707606587766776,0.5630987016116292,0.435730537729625
87,0.0010686939578525578,0.6184750558609021,0.38045625018124535
88,0.0009718029828906424,0.5670132316718697,0.4320149653451566
89,0.000901814936756306,0.6002756686708541,0.39882251639238964
90,0.0008081452556510273,0.5981354330260715,0.4010564217182753
91,0.000710071258400747,0.6532328581790433,0.3460570705625559
92,0.0006252131245114919,0.5883300583747457,0.4110447285014331
93,0.0005660059120446921,0.6362850908608907,0.36314890322706744
94,0.0005102182472546801,0.6264074942972039,0.3730822874555426
95,0.0004653413437301902,0.5946206472662952,0.40491401138997435
96,0.000434260452078321,0.5772397107476203,0.4223260288003013
97,0.0003856064689417425,0.61952178041618,0.3800926131148677
98,0.0003399582058561962,0.6420784853700376,0.3575815564241059
99,0.00029218466830127865,0.6408855553404086,0.3588222599912907
100,0.0002657446261416381,0.5887231983011756,0.41101105707268276
