"Time","Coral","Macro"
0.,0.1844814869380651,0.12186648217006445,0.6936520308918704
0.5,0.20606548353841284,0.13866030405672297,0.6552741738533212
1.,0.22992209665012436,0.08915132287894832,0.6809267000861464
1.5,0.25590932875072203,0.09757925242195616,0.6465113873905012
2.,0.2821864011437002,0.07685302672137188,0.6409606062843124
2.5,0.30872615938838305,0.0767959353458766,0.6144778890480471
3.,0.33508729083510885,0.05885685164363515,0.6060558849136697
3.5,0.36299156309801844,0.0357642610882553,0.6012442186311776
4.,0.3923051696270406,0.015935270854939555,0.5917595979832677
4.5,0.42038244715174927,0.011777294776934798,0.5678402479499313
5.,0.4450313307282408,0.011830509031641467,0.5431381463626599
5.5,0.46554231720781913,0.014099238325602927,0.5203584345205139
6.,0.4828493712246019,0.009149827370016973,0.5080008161791537
6.5,0.49854124441003705,0.0020212843746260805,0.4994375056258274
7.,0.5118747590649905,0.0012537216368034064,0.4868715313522703
7.5,0.5227023434178574,0.00022004030157132682,0.47707763635692696
8.,0.5313110984563881,0.00007481754140328772,0.46861410480441423
8.5,0.5380249051129042,0.00006308524945020279,0.46191203415584925
9.,0.5432185130267972,0.00003529239293248465,0.4567462225682398
9.5,0.5472147677667503,0.000030058508518220438,0.4527552043429662
10.,0.5502753009516074,0.000027718112332540125,0.44969701366343173
10.5,0.5526115831082619,0.000027621811152896915,0.4473608294456756
11.,0.5543911234697168,0.000023565211124551644,0.44558534415251616
11.5,0.5557450285581411,0.00001774701892574634,0.4442372610427215
12.,0.5567737478905369,0.00001545887809393588,0.4432108305837597
12.5,0.5575540797020988,0.000015312038827976023,0.4424306461678619
13.,0.5581454995148702,0.000014065880030724715,0.44184047294009665
13.5,0.5585949754976391,5.143662691965122e-6,0.4413999195217072
14.,0.5589363051789776,3.5442658304936733e-6,0.4410601894781294
14.5,0.559194854047902,2.9043663498472094e-6,0.44080228051023385
15.,0.5593907311064058,1.3943635694624406e-6,0.44060791369102836
15.5,0.5595390333522055,1.377377288665267e-6,0.4404596284315095
16.,0.5596511801504503,1.3156974560318584e-6,0.44034754331308845
16.5,0.5597360804139402,6.433226575365827e-7,0.44026331577306266
17.,0.5598004064376396,2.840197076479931e-7,0.44019934905193914
17.5,0.5598490966553532,1.1936282158765224e-7,0.44015082349055834
18.,0.5598859201904403,1.0117563441773578e-7,0.4401140181423466
18.5,0.5599137564657964,8.520590638292178e-8,0.4400861978381629
19.,0.5599347729705108,4.9040202921852703e-8,0.4400652174982432
19.5,0.5599506756652926,4.016244728524718e-8,0.44004932368098415
20.,0.5599627022104694,2.3322508124269254e-8,0.44003731397574636
20.5,0.5599717959630333,2.6909843484027465e-8,0.4400282166358473
21.,0.5599786696404275,3.107858669841978e-8,0.4400213387908513
21.5,0.5599838391087669,3.444811989504988e-8,0.44001616595225473
22.,0.5599877576070625,3.5030515155525737e-8,0.44001224687228796
22.5,0.5599907241157914,3.202841018240776e-8,0.440009283365664
23.,0.5599929707156358,3.0473037575023324e-8,0.44000703832119253
23.5,0.5599946707083225,3.5034705098492764e-8,0.44000533376683804
24.,0.559995936931698,4.07588127251589e-8,0.44000406181890495
24.5,0.5599969001727858,4.588334267023929e-8,0.44000309345373734
25.,0.5599976315374136,4.723752388563119e-8,0.4400023607349284
25.5,0.5599981867735464,5.050299637067488e-8,0.4400018022333231
26.,0.5599986077649335,5.484583572440773e-8,0.44000137689909646
26.5,0.5599989232414183,5.528797683444858e-8,0.440001061172715
27.,0.5599991640999303,4.959391891761075e-8,0.44000082600779433
27.5,0.5599993476356582,5.5112696079840056e-8,0.44000063695328934
28.,0.5599994865425425,5.981426611962376e-8,0.44000049334483493
28.5,0.5599995909814834,6.717282125743829e-8,0.4400003815473389
29.,0.5599996680860486,7.906913164192916e-8,0.4400002925464632
29.5,0.559999724163017,8.914630201846629e-8,0.44000022639232444
30.,0.5599997646957577,9.742328137178228e-8,0.4400001775826044
30.5,0.5599997960494084,9.101405489560276e-8,0.44000015263818026
31.,0.559999818008793,1.0588176089606785e-7,0.4400001158110897
31.5,0.5599998321600496,1.1350446347944125e-7,0.4400000940371305
32.,0.5599998403031018,1.2515495070942995e-7,0.4400000742436089
32.5,0.5599998447221024,1.2967278067448434e-7,0.4400000653067785
33.,0.5599998533940826,9.740144881460732e-8,0.4400000889061302
33.5,0.5599998732158664,4.0866206216397e-8,0.4400001256200554
34.,0.5599998915429912,4.661243037230599e-8,0.4400001015462401
34.5,0.5599999045081342,4.9691715743077465e-8,0.4400000855018116
35.,0.5599999132887464,5.4670696916442734e-8,0.4400000717422183
35.5,0.55999991893812,5.828313889916504e-8,0.44000006248040285
36.,0.5599999217499997,6.520670673681e-8,0.4400000527449552
36.5,0.5599999237736236,6.24120605735338e-8,0.4400000535159775
37.,0.5599999237164687,7.318788604029844e-8,0.440000042797307
37.5,0.5599999218735175,7.810336213571843e-8,0.44000003972478197
38.,0.5599999198365927,7.925545771047318e-8,0.44000004060961123
38.5,0.5599999170967828,8.555441571305009e-8,0.4400000370504632
39.,0.5599999138139243,8.925496230384133e-8,0.440000036632775
39.5,0.5599999091605049,9.987417747965563e-8,0.44000003066697924
40.,0.5599999069491041,8.647941746480272e-8,0.44000000657147853
