"Time","Coral","Macro"
0.,0.10047435037879826,0.13901151200331696,0.7605141376178848
0.5,0.11668103021183154,0.13796103082291256,0.7453579482701094
1.,0.13541569719997087,0.11093275051565617,0.7536516170958617
1.5,0.1608974474366427,0.0294804875115083,0.8096223559268352
2.,0.19144770262353022,0.03667127754339047,0.7718809875532469
2.5,0.22318980449685266,0.047089773544910965,0.7297203796510846
3.,0.2555974632739429,0.04284060544501696,0.7015619148627955
3.5,0.2880097125339622,0.04672996352312297,0.6652602893205178
4.,0.3234726044840987,0.006340223103265098,0.6701873301152629
4.5,0.3601425159781448,0.0010835969206815575,0.6387738739820086
5.,0.3943121648543883,0.001106049641800561,0.6045817534492186
5.5,0.4249148302273075,0.00019177230569941123,0.5748933758748899
6.,0.45148881229499804,0.0000606831856869709,0.548450487147297
6.5,0.4739054712922485,0.000028947899208766054,0.5260655714448136
7.,0.4923864345384917,0.00002407805228956426,0.507589486144078
7.5,0.5073433657913146,4.785734692369919e-6,0.4926518547814362
8.,0.5192668905310672,1.5329085335110377e-6,0.48073158936770055
8.5,0.5286575586557228,6.168759376816907e-7,0.4713418428300916
9.,0.5359834570982811,6.8087585780706e-7,0.4640158849573198
9.5,0.5416564422470413,4.895238428790462e-7,0.4583430948665174
10.,0.5460243607522163,2.1234360608574116e-7,0.45397545647824994
10.5,0.549372618935744,2.4049000249246544e-7,0.45062717245176215
11.,0.5519305007280555,2.1460353477230898e-7,0.44806931833926716
11.5,0.553879624837717,2.06668618601058e-7,0.4461202035486436
12.,0.5553618484625862,1.7469563875421542e-7,0.4446380129610266
12.5,0.5564874000578856,9.757701637826537e-8,0.4435125392980028
13.,0.557341119175503,6.896495216883376e-8,0.4426588494143489
13.5,0.5579880938424076,6.778721137263713e-8,0.44201187638520034
14.,0.5584780692519404,6.051533040365885e-8,0.44152190860390966
14.5,0.5588489542538042,6.930442070041166e-8,0.4411510151007429
15.,0.5591295959639327,5.768665434564627e-8,0.44087038521458743
15.5,0.5593419136821585,8.151847157261664e-9,0.44065811703214974
16.,0.5595024879888225,6.6525844746443806e-9,0.4404975444029908
16.5,0.5596239079935791,4.942482590037872e-9,0.44037612610833643
17.,0.5597157076349694,4.951765746040683e-9,0.44028432654925376
17.5,0.5597851120479073,5.077390238782562e-9,0.44021492222327996
18.,0.5598375851136231,3.3343646737240345e-9,0.44016245090144046
18.5,0.559877247854684,3.6630591482818413e-9,0.440122787831106
19.,0.559907227187212,7.938762367266557e-10,0.4400928113642836
19.5,0.5599298534729144,1.2979088775125192e-10,0.4400701857468714
20.,0.5599469682088964,4.934879866142453e-11,0.4400530710909054
20.5,0.559959907488871,5.789550250426204e-11,0.44004013180238416
21.,0.5599696898579046,5.60727637054304e-11,0.44003034943517344
21.5,0.5599770851763455,6.255767046788735e-11,0.44002295411138453
22.,0.5599826480640139,6.325515900728479e-11,0.44001739122229744
22.5,0.5599868653185599,6.941835934016481e-11,0.44001317396230966
23.,0.5599900576034815,8.266914546054183e-11,0.44000998166413696
23.5,0.5599924740208918,9.038978030101395e-11,0.44000756523900597
24.,0.5599943035401823,1.0057310616031256e-10,0.4400057357095324
24.5,0.5599956678080413,8.800241533461078e-11,0.4400043714537959
25.,0.5599967071532737,1.0211676609371128e-10,0.4400033320948975
25.5,0.5599974971309316,1.0441586397738755e-10,0.4400025421149404
26.,0.5599980975716187,1.0632946504033363e-10,0.44000194167233964
26.5,0.559998553947605,1.239182504561989e-10,0.4400014852787644
27.,0.5599988963086094,1.4548256663788495e-10,0.44000114289665826
27.5,0.5599991568154415,1.5935074982170065e-10,0.4400008823754954
28.,0.5599993558112508,1.7977119506208734e-10,0.4400006833592658
28.5,0.5599995078187653,1.9756433559008027e-10,0.4400005313339581
29.,0.5599996239363279,1.91689765410583e-10,0.4400004152222701
29.5,0.5599997126343884,2.1709420488574406e-10,0.44000032649880516
30.,0.5599997803682314,1.6679841768263777e-10,0.440000258815258
30.5,0.5599998321189451,1.78450352393097e-10,0.4400002070528923
31.,0.5599998716522371,1.9663834118459202e-10,0.4400001675014123
31.5,0.5599999018493504,2.236997403586871e-10,0.4400001372772376
32.,0.559999924917634,2.228937891139779e-10,0.4400001142097778
32.5,0.5599999425493376,1.800446559177347e-10,0.44000009662092343
33.,0.5599999560201878,1.9950118524649932e-10,0.44000008313061667
33.5,0.5599999663062708,2.2226163002034431e-10,0.4400000728217732
34.,0.5599999741605726,2.3527828923946204e-10,0.4400000649544548
34.5,0.559999980158395,2.451924217137315e-10,0.44000005894671823
35.,0.5599999847388755,2.508598577382881e-10,0.44000005436057044
35.5,0.5599999882310362,2.9069860715476515e-10,0.4400000508285709
36.,0.5599999908923751,3.089635806729926e-10,0.44000004814896715
36.5,0.5599999929162945,3.541317651769184e-10,0.4400000460798795
37.,0.5599999944612662,3.386335344409297e-10,0.4400000445504061
37.5,0.5599999956353563,3.8295254423262317e-10,0.440000043331997
38.,0.5599999965219982,4.2052869697374514e-10,0.4400000424077789
38.5,0.5599999971857287,4.809932428967954e-10,0.44000004168358386
39.,0.559999997684062,5.008433088724255e-10,0.44000004116540054
39.5,0.5599999980667808,4.793595189502646e-10,0.44000004080416555
40.,0.5599999985164872,5.087296164799866e-10,0.44000000097478315
