"Time","Coral","Macro"
0.,0.5904336941026427,0.16685176667874171,0.2427145392186156
0.5,0.5489194128008226,0.09523356361057712,0.35584707105395397
1.,0.5400073712370868,0.017614527493602247,0.4423781956711497
1.5,0.5409920133293847,0.011821070370326774,0.4471866422704323
2.,0.5426971567801907,0.00982542945718513,0.44747712713688004
2.5,0.5446459037413578,0.0070288112433809875,0.4483250002961236
3.,0.5467689318633672,0.004939115736058589,0.4482916654379948
3.5,0.5488712618967125,0.003339934937557454,0.44778851499371786
4.,0.5507551344290377,0.002696030212481021,0.44654854492724
4.5,0.5524448398303257,0.0015295524230288069,0.4460253195696082
5.,0.5539943974995891,0.0006947749310927083,0.4453105394265555
5.5,0.5552830937174967,0.0005608913218080642,0.44415572458758135
6.,0.5563212454282094,0.00028064336512200296,0.4433978208433248
6.5,0.5571402058537598,0.0002798860680521796,0.4425796177021785
7.,0.5577823301840005,0.00014205455099427624,0.4420753264578035
7.5,0.5582939623723411,0.00007846685350764362,0.44162728196100703
8.,0.5586886998271019,0.0000777090343173676,0.44123330248219605
8.5,0.5589941307154703,0.000035753471126421825,0.44096982701302045
9.,0.5592298142755738,0.000036032000208970296,0.4407338649136362
9.5,0.559409366012494,0.00002699720364682487,0.4405633479732786
10.,0.5595473904580383,0.00001925422894423226,0.44043306650578373
10.5,0.5596526165355994,0.000019796628476001775,0.44032729802658677
11.,0.5597317621274259,0.000022325424586780008,0.4402456236499525
11.5,0.559792535383356,0.00001385261943471924,0.4401933231845203
12.,0.559839567317638,0.000013209809668252105,0.4401469340578845
12.5,0.5598763380189585,5.914641726537029e-6,0.4401174585320804
13.,0.5599048875685277,6.358425065252356e-6,0.44008846519917316
13.5,0.5599268434206808,3.4176211548038376e-6,0.44006945014296817
14.,0.5599437955550282,3.299477701593171e-6,0.44005261615207397
14.5,0.5599566087514942,3.4219893746460572e-6,0.44003968044393477
15.,0.5599663014653332,3.2670204769225806e-6,0.4400301426989936
15.5,0.5599737273638344,2.5393433631709514e-6,0.4400234445208345
16.,0.5599794546037871,2.4208361388439796e-6,0.44001783577391407
16.5,0.5599838712742764,1.9739880123923882e-6,0.44001386593054287
17.,0.5599876481719007,1.0675108471933926e-7,0.440011956269846
17.5,0.5599906259594558,9.62886069870878e-8,0.44000898894476875
18.,0.5599928852634117,6.809850943575136e-8,0.44000675782057225
18.5,0.5599945815806864,3.144742450794855e-8,0.4400050981777984
19.,0.5599958774087053,2.3512248245964113e-8,0.4400038102615399
19.5,0.5599968650623935,8.420008295781182e-9,0.4400028377000916
20.,0.5599976169991105,5.599444500294102e-9,0.44000208858393836
20.5,0.5599981883293846,5.9437627516826895e-9,0.44000151690934614
21.,0.5599986170689235,6.868289626992486e-9,0.44000108725561865
21.5,0.559998942172962,3.6592135504937637e-9,0.44000076535031796
22.,0.5599991907695011,3.585302398824694e-9,0.4400005168276901
22.5,0.5599993805700905,4.2022154616490905e-9,0.4400003264101875
23.,0.5599995253709312,4.963145641233356e-9,0.4400001808484165
23.5,0.5599996359592774,4.695814389907559e-9,0.44000007052740164
24.,0.559999720092694,5.015837289817585e-9,0.439999986073962
24.5,0.5599997844324585,4.870579592912262e-9,0.4399999218794553
25.,0.5599998336387257,4.9246985136351585e-9,0.4399998726190691
25.5,0.5599998712817044,4.8278920622452226e-9,0.43999983507289686
26.,0.5599998999618453,5.4882025578512924e-9,0.4399998057324454
26.5,0.5599999216709101,6.454529728678496e-9,0.43999978305705356
27.,0.5599999380509805,7.257571971461102e-9,0.43999976587394085
27.5,0.5599999504987537,7.322282754348155e-9,0.4399997533614568
28.,0.5599999598544521,8.228470931485123e-9,0.43999974309957035
28.5,0.5599999667578193,9.231210999373182e-9,0.4399997351934631
29.,0.5599999721245692,8.260825990279615e-9,0.4399997307970981
29.5,0.5599999765167005,7.0853797947942585e-9,0.43999972758041295
30.,0.5599999799249515,7.3495235902520305e-9,0.4399997239080182
30.5,0.5599999823364121,8.339962345173718e-9,0.4399997205061188
31.,0.5599999840931486,8.363338756303672e-9,0.4399997187260061
31.5,0.5599999851808878,9.81867996262354e-9,0.4399997161829256
32.,0.5599999857982397,1.0341549044130641e-8,0.43999971504257324
32.5,0.5599999859887053,1.1704030552476682e-8,0.43999971348962635
33.,0.559999985852332,1.2660535301281643e-8,0.4399997126694948
33.5,0.5599999854814209,1.3726234819770079e-8,0.43999971197470633
34.,0.5599999850541795,1.4035926684201789e-8,0.4399997120922559
34.5,0.5599999845901005,1.467212855987215e-8,0.43999971192013304
35.,0.5599999843867193,1.3513661781159205e-8,0.43999971328198095
35.5,0.5599999840791022,1.4927514590123666e-8,0.43999971217574524
36.,0.5599999833465533,1.7096514556957854e-8,0.4399997107392942
36.5,0.5599999825226322,1.7558713322633096e-8,0.4399997111010166
37.,0.559999981410236,2.0100533337619977e-8,0.43999970967159274
37.5,0.5599999797175776,2.370208490478242e-8,0.43999970776269953
38.,0.5599999790168446,1.8664071301455986e-8,0.43999971350144623
38.5,0.559999978434762,2.125325440636375e-8,0.4399997114943456
39.,0.5599999771177384,2.5003785399891783e-8,0.43999970906083824
39.5,0.5599999751501338,2.8691871844901367e-8,0.4399997073403564
40.,0.5599999739264198,3.325483151045405e-8,0.43999999281874874
