"Time","Coral","Macro"
0.,0.37678942174214225,0.38995750380701183,0.23325307445084592
0.5,0.3430659019591036,0.32345514406727294,0.33347889814932813
1.,0.32066249917859996,0.337729510301545,0.34160769424997006
1.5,0.30556280590089485,0.2909971951669674,0.40343983525949917
2.,0.3194353428527793,0.061418291760979855,0.619146999477147
2.5,0.35089764512582167,0.016093631161587043,0.6330085112192488
3.,0.3837297410850916,0.009255495959352303,0.6070143947981076
3.5,0.4144853971047865,0.0034185335190464543,0.5820957056009486
4.,0.44183486364219,0.0033012018368491947,0.5548635579517978
4.5,0.46507241531566007,0.0033998864896304212,0.5315273293895039
5.,0.4845175277499368,0.0021271287621044154,0.5133549861811028
5.5,0.5006123529717096,0.0012386814848889902,0.4981486143825073
6.,0.5136498939336314,0.0009659990296510008,0.4853837606050895
6.5,0.5240593576752692,0.0005615444326311176,0.47537875767871757
7.,0.5323193930281467,0.00018174685216216716,0.46749852488517374
7.5,0.5387765982155913,0.00018149471886458928,0.46104157445294297
8.,0.5437793462014436,0.0000725022542395667,0.4561478226023538
8.5,0.5476417857741113,0.00002552213982197768,0.4523323654765472
9.,0.550604095998166,0.000014919107788014453,0.4493806601894235
9.5,0.5528660362244978,0.000011613652198598229,0.4471220270002739
10.,0.5545883879796829,0.000011007840541594033,0.44540028106957263
10.5,0.5558984233271029,4.316949255021694e-6,0.4440969387688298
11.,0.5568933969904026,4.086808565302568e-6,0.4431021952469083
11.5,0.5576478814008404,3.4051694375565e-6,0.4423483924728352
12.,0.558219594065903,3.494931931579125e-6,0.44177659170746086
12.5,0.5586525496989244,2.487182602796246e-6,0.44134464391623585
13.,0.5589804100980494,2.1164855403434046e-6,0.44101715412724374
13.5,0.5592286239204826,1.297043615247246e-6,0.44076975974394034
14.,0.5594164740039568,1.2145859051506306e-6,0.4405819921181764
14.5,0.5595585745498022,9.916401019261243e-7,0.440440114518134
15.,0.5596660961109502,6.928292012268257e-7,0.44033289176908147
15.5,0.5597474300281596,7.040400184696408e-7,0.44025154665343125
16.,0.5598089617306196,3.887789500594872e-7,0.4401903314292972
16.5,0.5598555407064495,1.862445434844455e-7,0.4401439537524431
17.,0.5598907810977203,1.2027042254215784e-7,0.44010877933763737
17.5,0.5599173938944756,1.068236572967866e-7,0.4400821800693461
18.,0.55993752791783,7.863556837102052e-8,0.44006207414960996
18.5,0.5599527558582603,5.494474830766392e-8,0.4400468698999995
19.,0.5599642745748074,2.9210966329856863e-8,0.4400353769172346
19.5,0.5599729851342878,2.8012963746198124e-8,0.44002666756455894
20.,0.5599795439533445,2.189699142969845e-8,0.4400201149004629
20.5,0.5599845142573571,2.3317734000460414e-8,0.44001514313671974
21.,0.5599882746154135,2.7471376837937976e-8,0.4400113786250205
21.5,0.5599911189588487,3.2087038976960403e-8,0.4400085296659234
22.,0.5599932732742815,1.8419053854621633e-8,0.440006389007046
22.5,0.5599948826343703,2.179671827466755e-8,0.44000477629518026
23.,0.559996106667658,2.571639862213867e-8,0.440003548316325
23.5,0.559997035634286,2.734498186886109e-8,0.4400026177211136
24.,0.5599977424630945,1.8409035007709837e-8,0.44000191982825193
24.5,0.5599982800562638,1.940989558651552e-8,0.44000138123422194
25.,0.5599986828948349,2.338166876566348e-8,0.4400009744353071
25.5,0.5599989871921429,2.5204597547037717e-8,0.44000066830364093
26.,0.5599992186971849,2.9812679328064963e-8,0.4400004321905171
26.5,0.5599993945514474,3.3169950050904036e-8,0.440000252978984
27.,0.5599995312253169,1.868674166847112e-8,0.44000013078832295
27.5,0.5599996366476189,1.9273874954368265e-8,0.44000002477888767
28.,0.5599997172110214,1.712546751929615e-8,0.43999994636389245
28.5,0.5599997783849754,2.0642060972411505e-8,0.439999881673345
29.,0.5599998244359208,2.3127314424771363e-8,0.4399998331371462
29.5,0.5599998589093108,2.619126952845624e-8,0.439999795599801
30.,0.5599998842373505,3.06502444359135e-8,0.4399997658127865
30.5,0.5599999020793252,3.726269051689095e-8,0.4399997413583656
31.,0.5599999156004445,3.479163791189366e-8,0.4399997303082989
31.5,0.5599999256132714,3.782422863533629e-8,0.43999971726288123
32.,0.5599999316957677,4.5404432450629634e-8,0.4399997036000361
32.5,0.5599999345852918,5.182498877740222e-8,0.43999969428995556
33.,0.5599999344952143,6.192132616201236e-8,0.43999968428369574
33.5,0.5599999313815724,7.45004124907301e-8,0.43999967481825136
34.,0.5599999263830453,8.338971089593808e-8,0.43999967092748005
34.5,0.5599999205189812,9.07882836298761e-8,0.43999966939297147
35.,0.559999914881903,9.382586292398262e-8,0.43999967199247025
35.5,0.5599999070343372,1.1266950484219314e-7,0.43999966099639426
36.,0.5599998981021298,1.203066653745099e-7,0.43999966229144105
36.5,0.5599998981318797,7.845708115314707e-8,0.4399997041112753
37.,0.5599999031449899,6.908177089051968e-8,0.43999970847347547
37.5,0.5599999055994588,8.138595513976373e-8,0.4399996937148223
38.,0.5599999154285425,3.350868530137751e-8,0.4399997317630083
38.5,0.5599999273234202,2.7995694466538223e-8,0.43999972538112164
39.,0.5599999362634679,3.1453930996135895e-8,0.43999971298283735
39.5,0.55999994257103,3.2815707171611565e-8,0.4399997053134991
40.,0.5599999480397472,3.637443172879894e-8,0.4400000155858211
