"Time","Coral","Macro"
0.,0.39139530423384916,0.22067432028547176,0.3879303754806791
0.5,0.3947419689172341,0.08049795168177463,0.5247604418947758
1.,0.40855667906454024,0.08180080287342295,0.509642351161485
1.5,0.4238446838357007,0.04937778331641467,0.5267774564231033
2.,0.4405833842557968,0.0420172884688278,0.5173991746361706
2.5,0.4563486650845438,0.03307035059597681,0.5105808383678977
3.,0.4712819514465256,0.02489480103448394,0.5038231018842402
3.5,0.48467598810685636,0.022025030770738904,0.49329882481277476
4.,0.49859946369073216,0.004169639199315811,0.49723081146265885
4.5,0.5113706182434051,0.0034885739908075597,0.4851406476940714
5.,0.5215173346467482,0.003877059608272506,0.47460544889871487
5.5,0.5294509614775,0.0036850727014418366,0.466863815154003
6.,0.5358754651446045,0.0021187445039840577,0.46200564718726417
6.5,0.5411561253434333,0.001201883040190284,0.4576418491319182
7.,0.5453310654478923,0.0011528144837304741,0.45351597749506395
7.5,0.5485402786613354,0.001134244635096149,0.450325336247415
8.,0.5509966455250205,0.001121006899829437,0.44788220882175117
8.5,0.5529340994431832,0.0006958387511951143,0.4463699254089246
9.,0.5546090315654363,4.946006312519771e-6,0.4453858926234412
9.5,0.5559150425372142,2.3373549684460734e-6,0.44408248394458805
10.,0.5569065294076513,2.1532431030333716e-6,0.44309118189731117
10.5,0.5576584736841801,7.839038425543532e-7,0.4423406069893319
11.,0.5582282882324142,6.940720707755975e-7,0.4417708832123724
11.5,0.5586597442109534,6.703660006683189e-7,0.4413394509315076
12.,0.55898631385404,4.3593767803675754e-7,0.44101311571675844
12.5,0.5592334393908057,2.516770967235045e-7,0.4407661751797629
13.,0.5594204043830412,9.874092779288128e-8,0.4405793631242402
13.5,0.5595618265098973,5.135232472824272e-8,0.4404379883856259
14.,0.5596687813556865,8.716174396208971e-9,0.44033107617916123
14.5,0.5597496440906383,4.432916300945295e-9,0.4402502177274833
15.,0.5598107716178039,2.62931892410239e-9,0.44018909200017514
15.5,0.559856976903448,1.483703231302741e-9,0.4401428878610867
16.,0.5598918839441644,1.046902508586366e-9,0.44010798126786393
16.5,0.5599182736830992,1.0180553227929083e-9,0.44008159155279053
17.,0.5599382324663019,9.030708833131331e-10,0.440061632877363
17.5,0.5599533179108972,3.432715347340669e-10,0.44004654799256737
18.,0.5599646863901203,2.9778128686118617e-10,0.4400351795584076
18.5,0.5599732922332042,1.7947556236518958e-10,0.44002657383334015
19.,0.5599798008974293,1.4736741430221597e-10,0.4400200652012232
19.5,0.5599847234047667,1.656556703010483e-10,0.44001514267559777
20.,0.559988446215229,1.7160077489015785e-10,0.44001141986144726
20.5,0.559991234159023,1.8787647554724973e-10,0.44000863189935596
21.,0.5599933534153316,2.1962307102886153e-10,0.44000651261332285
21.5,0.5599949602739401,1.8189019527434266e-10,0.4400049057924474
22.,0.5599961786246944,1.7818330426664595e-10,0.4400036874453999
22.5,0.5599971023924474,2.1008791499059763e-10,0.44000276364574253
23.,0.5599977931269593,1.4797473526196294e-10,0.4400020730212762
23.5,0.5599983174553881,1.4607557704096744e-10,0.4400015486468142
24.,0.5599987171659087,1.632423352475792e-10,0.440001148919127
24.5,0.5599990218755785,1.703487917247972e-10,0.4400008442023507
25.,0.5599992541616094,1.914043925254834e-10,0.4400006118952643
25.5,0.559999431171152,2.1710693553645445e-10,0.440000434860019
26.,0.559999563949274,2.0970571120705794e-10,0.440000302086356
26.5,0.5599996656898065,2.1533887508733495e-10,0.4400002003401903
27.,0.5599997436450974,2.3064962694305502e-10,0.4400001223695887
27.5,0.559999803379615,2.164127123682857e-10,0.440000062649308
28.,0.5599998491473952,2.4268340569157914e-10,0.4400000168552572
28.5,0.5599998842065337,2.8896872980531913e-10,0.43999998174983335
29.,0.559999911063893,3.057745815211514e-10,0.4399999548756679
29.5,0.559999931638324,3.261450424540651e-10,0.43999993428086664
30.,0.5599999473922131,3.799372296602786e-10,0.43999991847318526
30.5,0.5599999594520244,4.2102899241934793e-10,0.43999990637228237
31.,0.5599999686954751,3.892887476036829e-10,0.4399998971605719
31.5,0.5599999757831827,3.751808963062001e-10,0.4399998900869722
32.,0.5599999812040012,4.3735941114898363e-10,0.43999988460391426
32.5,0.5599999853410426,5.031588964577161e-10,0.43999988040107335
33.,0.5599999885166697,4.447339429051768e-10,0.4399998772838712
33.5,0.5599999909425944,5.097865584953716e-10,0.4399998747928938
34.,0.5599999927900773,5.44949983698636e-10,0.43999987291024756
34.5,0.5599999941846044,6.475344804560484e-10,0.4399998714131359
35.,0.5599999952450225,6.485189990423262e-10,0.43999987035173327
35.5,0.55999999604601,7.121161967680168e-10,0.43999986948714864
36.,0.5599999966431085,7.773711570350916e-10,0.4399998688247951
36.5,0.5599999970924635,7.948820645660492e-10,0.43999986835792915
37.,0.5599999974394319,7.730358148573611e-10,0.4399998680328073
37.5,0.5599999976966208,8.300872000434817e-10,0.439999867718567
38.,0.5599999978915665,8.178297549533242e-10,0.43999986753587855
38.5,0.5599999980389806,8.337299968653907e-10,0.4399998673725642
39.,0.5599999981366129,9.119236244905317e-10,0.4399998671967383
39.5,0.5599999981992821,9.458890241682327e-10,0.4399998671001036
40.,0.5599999987887221,1.0873236512203222e-9,0.4400000001239542
