"Time","Coral","Macro"
0.,0.23064414749524176,0.3806984800383004,0.3886573724664578
0.5,0.22354409004173534,0.3411603619478481,0.43529551978627007
1.,0.224876270500873,0.255118554570635,0.5200052536753696
1.5,0.2308800925268875,0.2527723463988633,0.5163474118908654
2.,0.2361125201572575,0.2589700231668776,0.5049172902867062
2.5,0.24824023013065588,0.14963266658875718,0.6021272461439504
3.,0.2665082533195982,0.1421835707811054,0.5913080121439667
3.5,0.2849085891676441,0.13186286387061233,0.5832283894947429
4.,0.30313737936403906,0.12592147078048127,0.5709409825534605
4.5,0.31880610804506304,0.14293223790784387,0.5382614434770315
5.,0.3334404066041719,0.1200158535867597,0.5465436215172487
5.5,0.36052525292827087,0.01690163091020171,0.6225734181506681
6.,0.39152370361312294,0.017089637113586253,0.5913864524117093
6.5,0.4188432538650194,0.018477704896217764,0.5626788387861555
7.,0.4430929458569915,0.011571199838395007,0.5453356794568525
7.5,0.46427693403028164,0.011304725372710267,0.5244181538932475
8.,0.48204428274551536,0.00957046794159007,0.5083850733112284
8.5,0.4970706097870476,0.006662397073853498,0.49626682650664783
9.,0.5099099862796976,0.0033885197907790026,0.4867013342535645
9.5,0.5207310300116973,0.001443109411925052,0.4778257017483367
10.,0.5294327516607856,0.0014544319782641745,0.4691126558230034
10.5,0.5362890845862347,0.0009021576526627724,0.46280860292280424
11.,0.5417845281052324,0.000158971851441768,0.4580563529449322
11.5,0.5461005722838526,0.000040883885434756346,0.45385839361055946
12.,0.5494257447214107,8.424170608283263e-6,0.4505656828400567
12.5,0.5519694670176416,4.760984599292093e-6,0.44802562532428564
13.,0.5539082023640526,3.850752701609457e-6,0.44608780157573635
13.5,0.5553829559372908,1.533207659430073e-6,0.44461536660892903
14.,0.5565031477995045,8.525644408853381e-7,0.4434958561948412
14.5,0.5573528667241171,7.409488086813503e-7,0.4426462488823403
15.,0.5579968583238735,4.4447110989884977e-7,0.44200255489692336
15.5,0.5584846183731215,3.3686389425019204e-7,0.4415149024635086
16.,0.5588538760314329,1.0453813522973944e-7,0.4411458770748494
16.5,0.5591333127577114,7.809055132726876e-8,0.4408664676317157
17.,0.5593447110222508,7.403677718848746e-8,0.44065507341738025
17.5,0.5595045921535681,3.0441759523521844e-8,0.4404952362312549
18.,0.5596254933516195,2.299510763406709e-8,0.44037434247985585
18.5,0.5597169036586171,8.699303817135723e-9,0.4402829461392531
19.,0.5597860172646684,4.858273858173802e-9,0.4402138363577348
19.5,0.5598382701269818,-3.116994162800987e-11,0.4401615883835185
20.,0.5598777664475286,-2.7299651874869754e-11,0.44012209206106273
20.5,0.5599076195328164,-2.89430567442501e-11,0.44009223898992506
21.,0.5599301500801105,-2.5407170277892016e-11,0.4400697084240624
21.5,0.5599471923663623,-2.7156360382894266e-11,0.44005266614100114
22.,0.559960076862126,-2.871473521008681e-11,0.44003978164679575
22.5,0.5599698178130811,-3.278625495621009e-11,0.4400300406999123
23.,0.5599771818206756,-3.526454777673938e-11,0.4400226766907063
23.5,0.5599827211573929,-4.156536935765367e-11,0.4400171373628839
24.,0.5599869205595437,-4.350370266448892e-11,0.4400129379600774
24.5,0.559990099334592,-5.0139485206514145e-11,0.4400097591916649
25.,0.5599925055273803,-3.8572550076592047e-11,0.4400073529873097
25.5,0.5599943273069709,-4.261527360776998e-11,0.4400055312117618
26.,0.559995685803174,-4.344876819714972e-11,0.4400041727180038
26.5,0.5599967207531464,-4.876584742742733e-11,0.44000313777173683
27.,0.5599975073931667,-5.2673969908105464e-11,0.44000235113562475
27.5,0.5599981052984131,-5.553542044775444e-11,0.4400017532332397
28.,0.559998559751281,-6.052768247676845e-11,0.44000129878536415
28.5,0.5599989006753316,-5.887394155645982e-11,0.44000095785799687
29.,0.5599991600935813,-6.229652335334201e-11,0.4400006984448326
29.5,0.559999358262917,-6.277575462076725e-11,0.44000050027597615
30.,0.5599995096455859,-7.212052264900681e-11,0.4400003489026521
30.5,0.5599996252897009,-8.669699696783696e-11,0.4400002332731135
31.,0.5599997136337932,-1.0177962303344347e-10,0.4400001449441038
31.5,0.5599997810942644,-1.1424778730464585e-10,0.44000007749610076
32.,0.559999832637847,-1.3073211137029385e-10,0.4400000259689381
32.5,0.5599998720207722,-1.440216216745673e-10,0.4399999865993027
33.,0.5599999021104669,-1.4435076400167817e-10,0.439999956509937
33.5,0.5599999250933869,-1.1266814711246988e-10,0.43999993349533445
34.,0.5599999426487482,-1.0756462040496653e-10,0.4399999159348696
34.5,0.5599999560560072,-8.168535152490102e-11,0.43999990250173143
35.,0.5599999662983455,-8.972654410479845e-11,0.4399998922674343
35.5,0.5599999741249525,-9.423852064913236e-11,0.43999988444533916
36.,0.5599999801072181,-1.0801520113173512e-10,0.43999987847685035
36.5,0.5599999846806221,-1.182037301951872e-10,0.4399998739136349
37.,0.5599999881684788,-7.825828752574724e-11,0.4399998703858326
37.5,0.5599999908208672,-2.944305452522147e-11,0.43999986768462906
38.,0.5599999928438791,-3.0610657020321174e-11,0.43999986566278465
38.5,0.5599999943904934,-3.608114367263018e-11,0.4399998641216409
39.,0.5599999955738917,-4.371538569723793e-11,0.43999986294587695
39.5,0.5599999964795002,-4.847267240965385e-11,0.43999986204502567
40.,0.5599999978151998,-4.839909875037126e-11,0.44000000223319924
