"Time","Coral","Macro","Turf"
0,0.39,0.51,0.09999999999999998
2,0.2621704725328605,0.35749235979935295,0.3803371676677865
4,0.23299925557016005,0.3294534414951924,0.4375473029346475
6,0.2215086416475903,0.3246259923499666,0.4538653660024431
8,0.2145906973875459,0.3269440849026834,0.4584652177097707
10,0.20869600633625823,0.3321106787530352,0.45919331491070664
12,0.2026826312806268,0.3388216681073952,0.458495700611978
14,0.1961424880895848,0.3466967898020477,0.4571607221083675
16,0.188910673846233,0.3556575170613542,0.4554318090924129
18,0.1809119722187973,0.3657194110456648,0.4533686167355379
20,0.1721147381310827,0.3769162944055368,0.4509689674633805
22,0.16252060833713486,0.38926730037659596,0.44821209128626915
24,0.15216626772595113,0.4027577085343806,0.4450760237396683
26,0.14112860404267272,0.4173244761175995,0.4415469198397278
28,0.1295291876666961,0.43284479703438383,0.4376260152989201
30,0.11753537876044681,0.4491292134442404,0.43333540779531277
32,0.10535615958356918,0.46592130042815144,0.4287225399882794
34,0.09323117367869146,0.48290702069735464,0.42386180562395387
36,0.0814135857296627,0.4997338636238635,0.41885255064647375
38,0.07014838820927506,0.516039213373525,0.41381239841719997
40,0.05965017468221941,0.5314828953300013,0.4088669299877793
42,0.05008436104549764,0.5457786925470792,0.40413694640742315
44,0.0415558330619459,0.5587176690874054,0.39972649785064873
46,0.03410665889819172,0.5701797356628734,0.39571360543893486
48,0.027721804788405642,0.5801324150842273,0.392145780127367
50,0.022341126979485832,0.5886186245729368,0.38904024844757734
52,0.017873631622496347,0.5957381442489303,0.3863882241285733
54,0.01421150851166117,0.6016272990742207,0.38416119241411806
56,0.011241896603381733,0.6064400720522866,0.38231803134433173
58,0.008855452571124479,0.6103332280427876,0.3808113193860879
60,0.006951813119601567,0.6134558519096581,0.3795923349707403
62,0.005442417674152265,0.615943022275692,0.3786145600501558
64,0.004251404449350947,0.6179128449587877,0.37783575059186136
66,0.003315255528909764,0.6194657903393833,0.3772189541317069
68,0.002581697754665584,0.6206855953335787,0.37673270691175575
70,0.002008279409937886,0.6216409433626552,0.37635077722740695
72,0.001560899280247928,0.622387442585597,0.3760516581341551
74,0.0012123770848639723,0.6229696886475429,0.37581793426759313
76,0.0009411830944269355,0.6234231791900697,0.37563563771550335
78,0.0007303701024327737,0.6237759650277588,0.3754936648698084
80,0.0005665919092379461,0.6240501936174718,0.37538321447329026
82,0.0004394311261584314,0.62426320930339,0.3752973595704516
84,0.0003407458959735679,0.6244285905578367,0.3752306635461897
86,0.00026418404043300844,0.6245569196712032,0.37517889628836376
88,0.000204802061283013,0.6246564826027063,0.3751387153360106
90,0.00015875369870230462,0.6247337101893212,0.37510753611197645
92,0.00012304996499321218,0.6247935811684437,0.375083368866563
94,0.00009537076646508517,0.6248400067466833,0.3750646224868517
96,0.00007391503074538249,0.6248759964526232,0.37505008851663146
98,0.00005728510814738464,0.6249038928804334,0.37503882201141925
100,0.000044394943594437695,0.624925517156438,0.3750300878999676
