"Time","Coral","Macro","Turf"
0,0.35,0.5499999999999998,0.1000000000000002
1,0.28127923937948,0.34669784928086805,0.372022911339762
2,0.2746273622144812,0.2296403093191063,0.49573232846912857
3,0.2879247336816906,0.19195789926689574,0.5201173670514143
4,0.30776432695800165,0.1508600908116773,0.5413755822303212
5,0.33960160518355076,0.10115199285813392,0.5592464019581956
6,0.37610073927323523,0.08088401021384051,0.5430152505129242
7,0.41206667949527326,0.05112962746018581,0.5368036930443294
8,0.45025326549260114,0.028271561844500824,0.5214751726628983
9,0.48089670557363556,0.025286225546753277,0.49381706887961063
10,0.5064736323123847,0.008797882153565266,0.4847284855340513
11,0.5262571662966875,0.002180067035657119,0.47156276666765756
12,0.5394158255521456,0.0013748206084409744,0.4592093538394118
13,0.5474600617653521,0.0011208425585633067,0.4514190956760844
14,0.5524576256330636,0.0005166421776215775,0.447025732189315
15,0.5555181966251835,0.00025658929378693564,0.44422521408102955
16,0.5573474928679829,0.00012712006672897268,0.4425253870652882
17,0.5584518193438249,0.00003057241570697841,0.44151760824046843
18,0.5591059289013708,0.000014220177940717007,0.440879850920687
19,0.5594837604589011,9.133180725481535e-6,0.4405071063603734
20,0.5597020638642868,4.490760684611731e-6,0.4402934453750287
21,0.5598280683383202,2.7723069143284146e-6,0.44016915935476536
22,0.5599007713610518,1.4923772631577922e-6,0.4400977362616852
23,0.5599428587190148,5.023025310094305e-7,0.4400566389784541
24,0.5599671428904953,3.407846326140252e-7,0.440032516324872
25,0.5599810944663031,1.7728125279906693e-7,0.44001872825244415
26,0.5599891394813531,4.295005339877491e-8,0.4400108175685935
27,0.5599937384346685,1.9879994606329058e-8,0.4400062416853371
28,0.5599963929500968,8.666889351353669e-9,0.44000359838301367
29,0.5599979123217989,6.662946184239011e-9,0.4400020810152549
30,0.559998784074926,4.400118271482274e-9,0.44000121152495597
31,0.5599992919393127,2.0501411538693177e-9,0.4400007060105463
32,0.5599995857525845,8.451537915923154e-10,0.44000041340226176
33,0.5599997565339805,5.478524822308343e-10,0.440000242918167
34,0.559999856870976,3.3624669577971757e-10,0.4400001427927773
35,0.5599999158922435,1.385565242388761e-10,0.4400000839691999
36,0.5599999505765718,8.59976562784298e-11,0.44000004933743053
37,0.5599999709650529,2.0445406964856905e-11,0.4400000290145016
38,0.5599999829468069,1.3471087567150037e-11,0.4400000170397221
39,0.5599999899844453,7.716306338956635e-12,0.44000001000783834
40,0.5599999941184153,2.584520878597234e-12,0.4400000058790002
41,0.5599999965463129,1.213451052483045e-12,0.44000000345247353
42,0.5599999979720102,7.714856491119281e-13,0.4400000020272184
43,0.5599999988092564,2.5523719150404174e-13,0.44000000119048843
44,0.5599999993008994,8.291447490737426e-14,0.44000000069901773
45,0.5599999995895519,4.690471371107127e-14,0.44000000041040105
46,0.5599999997590276,1.3558218263051623e-14,0.4400000002409588
47,0.559999999858528,9.154240942527243e-15,0.4400000001414629
48,0.5599999999169446,1.60496924253076e-15,0.4400000000830538
49,0.5599999999512403,8.043030707908535e-16,0.440000000048759
50,0.5599999999713744,4.1042153430782937e-16,0.4400000000286252
51,0.5599999999831948,1.1537057868507883e-16,0.44000000001680506
52,0.5599999999901341,4.5189571081824664e-17,0.44000000000986594
53,0.5599999999942078,5.661787459551796e-18,0.4400000000057921
54,0.5599999999965994,1.3100444696880388e-18,0.4400000000034006
55,0.5599999999980037,3.251072710484992e-19,0.44000000000199657
56,0.5599999999988279,1.5450176709955201e-19,0.44000000000117206
57,0.5599999999993117,4.730986857566613e-20,0.4400000000006881
58,0.5599999999995958,2.001456013130756e-20,0.4400000000004042
59,0.5599999999997627,1.5424160176710557e-20,0.44000000000023726
60,0.5599999999998606,6.414508134006087e-21,0.4400000000001393
61,0.5599999999999181,2.778431022897403e-21,0.4400000000000818
62,0.5599999999999519,5.005418995315847e-22,0.44000000000004813
63,0.5599999999999717,3.128132459591603e-22,0.4400000000000283
64,0.5599999999999834,1.7380944063580012e-22,0.44000000000001654
65,0.5599999999999902,1.1696835745102448e-22,0.4400000000000098
66,0.5599999999999941,6.94835637325262e-23,0.440000000000006
67,0.5599999999999965,2.1897858515259624e-23,0.44000000000000344
68,0.5599999999999978,7.383778844326368e-24,0.4400000000000021
69,0.5599999999999987,3.5766295803762e-24,0.4400000000000014
70,0.5599999999999992,1.4143863472027763e-24,0.4400000000000009
71,0.5599999999999995,5.345915516519456e-25,0.44000000000000056
72,0.5599999999999997,3.286371417891826e-25,0.44000000000000034
73,0.5599999999999997,2.56088764383983e-25,0.44000000000000034
74,0.5599999999999997,1.2855970732511585e-25,0.44000000000000034
75,0.5599999999999997,8.37303486620635e-26,0.44000000000000034
76,0.5599999999999997,1.8270243196085092e-26,0.44000000000000034
77,0.5599999999999997,1.322708972891993e-26,0.44000000000000034
78,0.5599999999999997,4.031230789851651e-27,0.44000000000000034
79,0.5599999999999997,2.2300846684361957e-27,0.44000000000000034
80,0.5599999999999997,9.474401152821972e-28,0.44000000000000034
81,0.5599999999999997,3.0606808057934294e-28,0.44000000000000034
82,0.5599999999999997,9.626609884733721e-29,0.44000000000000034
83,0.5599999999999997,3.178160964842479e-29,0.44000000000000034
84,0.5599999999999997,1.6292358501272852e-29,0.44000000000000034
85,0.5599999999999997,7.964839488573194e-30,0.44000000000000034
86,0.5599999999999997,3.617151200900883e-30,0.44000000000000034
87,0.5599999999999997,2.5355292383478064e-30,0.44000000000000034
88,0.5599999999999997,9.36027952106891e-31,0.44000000000000034
89,0.5599999999999997,6.064400052883486e-31,0.44000000000000034
90,0.5599999999999997,2.443960060593004e-31,0.44000000000000034
91,0.5599999999999997,8.218512263019862e-32,0.44000000000000034
92,0.5599999999999997,5.457411314402009e-32,0.44000000000000034
93,0.5599999999999997,3.262138070475495e-32,0.44000000000000034
94,0.5599999999999997,1.669703441527341e-32,0.44000000000000034
95,0.5599999999999997,7.871262603480734e-33,0.44000000000000034
96,0.5599999999999997,4.568147015347914e-33,0.44000000000000034
97,0.5599999999999997,2.4791173842649232e-33,0.44000000000000034
98,0.5599999999999997,1.0081410316843324e-33,0.44000000000000034
99,0.5599999999999997,4.156984361747573e-34,0.44000000000000034
100,0.5599999999999997,2.2088662163805404e-34,0.4400000000000002
