"Time","Coral","Macro","Turf"
0,0.05,0.85,0.09999999999999998
2,0.02838781017920269,0.6638466856247087,0.3077655041960886
4,0.02040834213280017,0.6202167538422447,0.3593749040249551
6,0.015651218846110933,0.6094531410349102,0.3748956401189788
8,0.012231109806482227,0.6085127572734886,0.37925613292002913
10,0.009598682561455326,0.6104624899678662,0.3799388274706784
12,0.00752914853611118,0.6129997424188313,0.37947110904505754
14,0.0058952688746172046,0.6153764923984015,0.37872823872698125
16,0.004607034804702471,0.6173903520399646,0.3780026131553329
18,0.0035941188854160316,0.6190271398997609,0.37737874121482307
20,0.0027999087360607157,0.6203314242965927,0.37686866696734656
22,0.0021786979229479093,0.6213601382647437,0.37646116381230843
24,0.0016937731842424247,0.622166834476912,0.3761393923388455
26,0.00131584006470841,0.6227972226368903,0.3758869372984013
28,0.0010216640793179479,0.6232887231243511,0.37568961279633095
30,0.0007929062102592374,0.6236713482193328,0.3755357455704079
32,0.0006151572609356455,0.6239688876045998,0.3754159551344646
34,0.00047713080765053687,0.6242000616340375,0.37532280755831193
36,0.0003699972099433415,0.6243795688859495,0.3752504339041072
38,0.00028687639007861246,0.6245188871392964,0.375194236470625
40,0.00022240352355608895,0.6246269709933505,0.3751506254830934
42,0.00017240053172175283,0.6247108130337896,0.37511678643448865
44,0.00013363090789967344,0.6247758372273361,0.37509053186476427
46,0.00010357375906273424,0.6248262453360872,0.37507018090485
48,0.00008027370406789652,0.6248653274748645,0.3750543988210676
50,0.00006221281540505787,0.624895625428589,0.3750421617560059
52,0.000048214735597660796,0.6249191086129341,0.3750326766514682
54,0.000037365580413883865,0.6249373096713957,0.3750253247481904
56,0.00002895723381072973,0.6249514162297468,0.3750196265364425
58,0.000022440139450742093,0.6249623500873855,0.3750152097731637
60,0.00001738902082216045,0.6249708245899152,0.3750117863892627
62,0.000013473301596712063,0.6249773942927201,0.3750091324056831
64,0.000010441159540381855,0.6249824816333044,0.3750070772071552
66,8.091266905461553e-6,0.6249864242809,0.3750054844521945
68,6.2699235498929435e-6,0.62498948008114,0.3750042499953101
70,4.858023139029324e-6,0.6249918489810282,0.3750032929958328
72,3.763324541303563e-6,0.6249936858452435,0.37500255083021516
74,2.916577340550852e-6,0.6249951069240542,0.3750019764986052
76,2.261153874657949e-6,0.6249962069864127,0.37500153185971263
78,1.7529605417304375e-6,0.6249970597166116,0.3750011873228467
80,1.359097354170291e-6,0.6249977199288781,0.3750009209737677
82,1.0532164945489625e-6,0.6249982319913377,0.3750007147921677
84,8.164467891478552e-7,0.6249986281359945,0.37500055541721633
86,6.329616789188921e-7,0.6249989360125942,0.3750004310257269
88,4.910403281095414e-7,0.6249991760544712,0.37500033290520074
90,3.809355256273784e-7,0.6249993646003037,0.3750002544641706
92,2.9558593134295684e-7,0.6249995119805678,0.3750001924335008
94,2.289875969571533e-7,0.6249996260520398,0.37500014496036316
96,1.773711091436515e-7,0.624999710995877,0.37500011163301383
98,1.3732446941847385e-7,0.6249997730196881,0.3750000896558424
100,1.0642096372842445e-7,0.624999822731748,0.37500007084728826
