"Time","Coral","Macro","Turf"
0.,0.2891619290082772,0.5747348984174644,0.19675744289424318
0.5,0.33518106563860467,0.171742538978171,0.5055053295245757
1.,0.30850652931671624,0.30328610622311575,0.4063306449960584
1.5,0.2721921160083519,0.22919801870704506,0.4422944425385096
2.,0.263090063986073,0.22095969685518635,0.4388022568023888
2.5,0.24396923691937483,0.232180579979927,0.5185420666978405
3.,0.3377694499500325,0.2131406613932856,0.534756212548424
3.5,0.3322143643670317,0.2680725549625017,0.48999136581296776
4.,0.24171910241771666,0.11576671324335275,0.5232807426925239
4.5,0.2522186622783392,0.18092550499288054,0.6166774241372686
5.,0.41880754610554405,0.10902911581874704,0.5961765775564982
5.5,0.38557010019901294,0.15599773404696285,0.5180055919873175
6.,0.3151367220856035,0.13697716487843195,0.6118003927685957
6.5,0.36865888222228693,0.17175449956737204,0.4854039368204968
7.,0.3883826516197007,0.08657031739323728,0.5318828039898577
7.5,0.389049102094027,0.09166360738269412,0.4934994002735882
8.,0.4302247160214445,-0.03520220466155372,0.46903414347995104
8.5,0.4685029075635164,-0.021602880835193065,0.48445863083024165
9.,0.3981997848570331,0.05772987633585361,0.48346572964787604
9.5,0.4882740531393256,0.059896074897284254,0.49460462775342673
10.,0.4892067509258285,-0.003410139194032869,0.45093005746473513
10.5,0.42682923062881983,0.0626491171543955,0.47565478079760165
11.,0.5016329759285869,0.17803089928575547,0.47412927341157884
11.5,0.5516176956339045,-0.03097001147162497,0.4248677705957818
12.,0.4466500965072684,-0.023463887677444374,0.4818746110174339
12.5,0.48458895427613286,-0.0654352140385812,0.45553166910971904
13.,0.4789828455018389,-0.027288360536312232,0.3554732602475806
13.5,0.5103665894689858,-0.002783944765861173,0.441249461945234
14.,0.548768406156038,-0.05759514013242486,0.4632605123554128
14.5,0.5100577930901323,0.04261609650573627,0.3127825290995934
15.,0.47085383207235165,0.04483301369665313,0.5483487745502731
15.5,0.5532727667016019,-0.03426690430246924,0.4292791410292641
16.,0.5157713228385725,0.018550932319177087,0.48973615576713336
16.5,0.5060128447404788,-0.07511266750239566,0.46401468231703286
17.,0.5406576860751002,-0.0039265543074239705,0.39577898726478417
17.5,0.5252398723262115,-0.06694933488484474,0.4582262087548444
18.,0.5259227445891481,-0.037241659994630215,0.42699052557983874
18.5,0.5888890599901607,-0.040789945298007134,0.3688765743712398
19.,0.5207179381935618,-0.06960361159533009,0.47088257697039276
19.5,0.5550932593747593,0.06563723819097314,0.40189402076759473
20.,0.5858127099767124,0.055618724106619645,0.4127041623071249
20.5,0.5440067199734822,0.044005755482505085,0.4525750963855493
21.,0.6359695092758519,-0.022782571800974455,0.40455832804839414
21.5,0.5207109429449954,0.04528654098161108,0.36580155223292954
22.,0.6195314674491563,0.01651984910517193,0.44083212785153647
22.5,0.5524085021470592,-0.00897997269254057,0.44624710952082886
23.,0.5395740752260479,0.06004807107399369,0.4037858353018641
23.5,0.6163327792767715,-0.031340518785879526,0.44932317358063717
24.,0.6391034988930847,0.0635550912378766,0.4304682706177613
24.5,0.6039041421053977,0.03541676117230628,0.4643914741852742
25.,0.5876641022936913,0.002599895214049066,0.43242661028169715
25.5,0.46947882268022606,-0.010071209148649268,0.47280571036225405
26.,0.5506944139763702,-0.009117114787970912,0.4333312359979366
26.5,0.5871053609789171,0.06808988385064138,0.42469528545884244
27.,0.5412753055102456,0.06621590531919239,0.509603160880268
27.5,0.528499875325946,-0.035121177373535074,0.385308542831904
28.,0.5625156935462717,-0.050380482098054034,0.459131715133555
28.5,0.644875870129298,0.03129318338332789,0.44292730685037945
29.,0.6449011577105758,-0.011609087262020286,0.38099592530430104
29.5,0.5227533326508403,-0.03522455533830307,0.5343911296929091
30.,0.5564264605564387,-0.08406997925561083,0.44318761438825244
30.5,0.5692238084252862,0.05276843046655494,0.3665471211608987
31.,0.5710883961272452,0.047268138351668085,0.5599315057348007
31.5,0.6425565994465074,-0.07819762388838343,0.47551433232652124
32.,0.6650374522443936,0.01378050988052473,0.5202311392244845
32.5,0.4882930598242011,0.07352284326339145,0.41852351223732076
33.,0.5659551987587215,-0.03524820356273117,0.45354316351003016
33.5,0.5373464749534316,-0.009723638359263289,0.42698231527085595
34.,0.49276012511511824,-0.046545886388119996,0.41499447594529537
34.5,0.4773155832318664,0.0573249185986292,0.4496576724830113
35.,0.5999922523016094,0.015053788455778885,0.37810353969044413
35.5,0.5988625087126692,0.0038656112685386368,0.35737008043273666
36.,0.5648785036591458,-0.00880576109566525,0.43508894417352745
36.5,0.6052585952920759,-0.013820996703594922,0.3562547192672169
37.,0.5602837858386321,-0.06149058993860484,0.3720539777517323
37.5,0.6156582256557306,-0.08899472455158455,0.42388402804645486
38.,0.5276241337340022,-0.03550691798320265,0.4247938621821948
38.5,0.5775719912646435,0.019189510233241086,0.3921148511555495
39.,0.529047807357268,0.060078862992700814,0.47219652330122497
39.5,0.5869523887270248,0.03605387028056575,0.4221155695367471
40.,0.4329451445311917,-0.15344506665140067,0.3278898962092496
