"Time","Coral","Macro","Turf"
0,0.42,0.4799999999999998,0.10000000000000026
1,0.34046373723310236,0.28779274326099147,0.3717435195074567
2,0.3441843896700793,0.1322540635019531,0.5235615468279812
3,0.3810352444824082,0.06390445800079259,0.5550602975167993
4,0.4192320341717509,0.04297650498716995,0.5377914608410966
5,0.45294474521803096,0.03475481691931697,0.5123004378626516
6,0.4837466808918366,0.016769734092625204,0.4994835850155383
7,0.509005025808061,0.0043339006849139735,0.4866610735051073
8,0.528481266125823,0.00216450093608256,0.46935423293809386
9,0.5407276690035272,0.001331782023218906,0.45794054897325365
10,0.548361618702231,0.000605742161280917,0.45103263913648817
11,0.553098428313095,0.0002991202571071593,0.4466024514297979
12,0.5559649133792969,0.0000927669282866942,0.4439423196924164
13,0.5576619410112991,0.00004386011545602436,0.4422941988732446
14,0.5586460392457807,0.000030324032474830865,0.44132363672174496
15,0.5592155218450768,0.000017874208670120813,0.4407666039462529
16,0.5595443896723761,0.000011304268757513317,0.44044430605886614
17,0.5597368168369359,1.96699715255954e-6,0.44026121616591163
18,0.5598489086855949,1.174751993483252e-6,0.4401499165624116
19,0.5599133556832004,2.4060523566597045e-7,0.44008640371156393
20,0.5599504185497834,1.3896230352602375e-7,0.440049442487913
21,0.5599716054820909,6.491813755040123e-8,0.4400283295997717
22,0.5599837355731345,3.606752960631987e-8,0.44001622835933574
23,0.5599906873757637,1.2602121534885229e-8,0.44000930002211464
24,0.5599946401769841,5.598811960706645e-9,0.44000535422420395
25,0.5599969166344118,1.8967463778299046e-9,0.44000308146884176
26,0.5599982096356722,6.383487482007803e-10,0.44000178972597914
27,0.5599989592726861,3.7267439709871464e-10,0.4400010403546395
28,0.5599993949906198,2.421312459997617e-10,0.44000060476724895
29,0.5599996447144943,1.0314870435572859e-10,0.4400003551823569
30,0.5599997913753676,4.1404908700421585e-11,0.44000020858322747
31,0.5599998774978049,1.641862772946085e-11,0.44000012248577647
32,0.5599999280714635,7.619029515307592e-12,0.4400000719209175
33,0.5599999577667198,2.7178493146382564e-12,0.4400000422305623
34,0.5599999752030244,1.1192841724445417e-12,0.4400000247958564
35,0.5599999854406397,8.52832169420235e-13,0.44000001455850757
36,0.5599999914516467,3.1035626582336e-13,0.44000000854804283
37,0.5599999949809233,2.4686417309141585e-13,0.44000000501882974
38,0.559999997053085,1.8666223246533866e-13,0.44000000294672836
39,0.5599999982697426,8.005504850657921e-14,0.4400000017301775
40,0.5599999989840962,5.128526109632497e-14,0.4400000010158524
41,0.5599999994035216,2.6273047638203724e-14,0.44000000059645206
42,0.5599999996497859,1.3015818412769337e-14,0.4400000003502011
43,0.5599999997943769,5.903780087326416e-15,0.44000000020561725
44,0.5599999998792716,2.4341143416769037e-15,0.44000000012072593
45,0.5599999999291163,1.862007600205182e-15,0.4400000000708818
46,0.5599999999583818,6.288454004415163e-16,0.4400000000416176
47,0.5599999999755646,4.28531868680184e-16,0.440000000024435
48,0.5599999999856532,1.966053602541646e-16,0.44000000001434675
49,0.5599999999915766,5.993888826603079e-17,0.44000000000842343
50,0.5599999999950543,3.2761321604555325e-17,0.4400000000049457
51,0.5599999999970963,1.348661023449831e-17,0.44000000000290385
52,0.5599999999982949,1.7547215298827967e-18,0.4400000000017051
53,0.5599999999989986,1.1172401299412852e-18,0.4400000000010014
54,0.559999999999412,5.468271676321105e-19,0.44000000000058803
55,0.5599999999996548,1.0292832525696399e-19,0.4400000000003452
56,0.5599999999997971,4.789547322643631e-20,0.4400000000002028
57,0.5599999999998807,1.4426119751285333e-20,0.4400000000001193
58,0.5599999999999297,5.398953522569784e-21,0.44000000000007033
59,0.5599999999999585,3.052499907906716e-21,0.4400000000000414
60,0.5599999999999755,1.5244188379361426e-21,0.4400000000000244
61,0.5599999999999856,7.397341273394067e-22,0.4400000000000144
62,0.5599999999999915,2.678279256151076e-22,0.44000000000000855
63,0.559999999999995,1.2149894376482544e-22,0.44000000000000505
64,0.5599999999999968,7.822116329025814e-23,0.4400000000000032
65,0.5599999999999979,3.20330607530964e-23,0.44000000000000195
66,0.5599999999999987,1.5928068399714284e-23,0.4400000000000013
67,0.5599999999999992,5.7996178117571016e-24,0.44000000000000083
68,0.5599999999999994,1.3350679334237005e-24,0.44000000000000056
69,0.5599999999999996,7.546230154564289e-25,0.4400000000000004
70,0.5599999999999997,3.9741594850579757e-25,0.4400000000000003
71,0.5599999999999997,1.6181849967842693e-25,0.4400000000000003
72,0.5599999999999997,8.316126054403623e-26,0.4400000000000003
73,0.5599999999999997,1.8491783061367862e-26,0.4400000000000003
74,0.5599999999999997,5.459746287934775e-27,0.4400000000000003
75,0.5599999999999997,3.4215399434354204e-27,0.4400000000000003
76,0.5599999999999997,1.2381608841518595e-27,0.4400000000000003
77,0.5599999999999997,9.578130840992846e-28,0.4400000000000003
78,0.5599999999999997,7.639044045104562e-28,0.4400000000000003
79,0.5599999999999997,7.091508287401913e-28,0.4400000000000003
80,0.5599999999999997,2.8392781136664074e-28,0.4400000000000003
81,0.5599999999999997,1.4750686033107921e-28,0.4400000000000003
82,0.5599999999999997,1.0333080376631158e-28,0.4400000000000003
83,0.5599999999999997,7.535301515827644e-29,0.4400000000000003
84,0.5599999999999997,1.3405378587014187e-28,0.4400000000000003
85,0.5599999999999997,7.422503901545582e-29,0.4400000000000003
86,0.5599999999999997,1.7967918399694858e-28,0.4400000000000003
87,0.5599999999999997,6.320789157449803e-29,0.4400000000000003
88,0.5599999999999997,3.360083895671159e-29,0.4400000000000003
89,0.5599999999999997,1.6671270169072461e-28,0.4400000000000003
90,0.5599999999999997,1.9690998212682534e-28,0.4400000000000003
91,0.5599999999999997,1.9407225480658253e-28,0.4400000000000003
92,0.5599999999999997,1.0951169035712822e-28,0.4400000000000003
93,0.5599999999999997,2.9520265792700734e-28,0.4400000000000003
94,0.5599999999999997,3.317749678929921e-28,0.4400000000000003
95,0.5599999999999997,1.971549660943691e-28,0.4400000000000003
96,0.5599999999999997,1.0207730561910113e-28,0.4400000000000003
97,0.5599999999999997,1.759586458382387e-28,0.4400000000000003
98,0.5599999999999997,2.115044461307171e-28,0.4400000000000003
99,0.5599999999999997,6.865485761554251e-29,0.4400000000000003
100,0.5599999999999997,1.4284956051706408e-28,0.4400000000000003
